#    L    TT             EE             BB             TE         
    50    1.72336E+03    1.67652E-01    4.33832E-02   -1.61998E+00
    51    1.73959E+03    1.76796E-01    4.44505E-02   -1.86061E+00
    52    1.75597E+03    1.86240E-01    4.55004E-02   -2.11235E+00
    53    1.77244E+03    1.95980E-01    4.65319E-02   -2.37454E+00
    54    1.78897E+03    2.06011E-01    4.75445E-02   -2.64737E+00
    55    1.80557E+03    2.16331E-01    4.85371E-02   -2.93140E+00
    56    1.82234E+03    2.26931E-01    4.95089E-02   -3.22771E+00
    57    1.83940E+03    2.37807E-01    5.04590E-02   -3.53689E+00
    58    1.85669E+03    2.48961E-01    5.13861E-02   -3.85876E+00
    59    1.87415E+03    2.60391E-01    5.22893E-02   -4.19282E+00
    60    1.89175E+03    2.72092E-01    5.31674E-02   -4.53819E+00
    61    1.90951E+03    2.84056E-01    5.40194E-02   -4.89408E+00
    62    1.92743E+03    2.96280E-01    5.48448E-02   -5.26055E+00
    63    1.94554E+03    3.08761E-01    5.56431E-02   -5.63787E+00
    64    1.96385E+03    3.21494E-01    5.64139E-02   -6.02630E+00
    65    1.98238E+03    3.34478E-01    5.71566E-02   -6.42618E+00
    66    2.00119E+03    3.47705E-01    5.78708E-02   -6.83782E+00
    67    2.02025E+03    3.61165E-01    5.85559E-02   -7.26059E+00
    68    2.03952E+03    3.74847E-01    5.92111E-02   -7.69365E+00
    69    2.05897E+03    3.88739E-01    5.98360E-02   -8.13616E+00
    70    2.07856E+03    4.02834E-01    6.04297E-02   -8.58750E+00
    71    2.09827E+03    4.17125E-01    6.09918E-02   -9.04741E+00
    72    2.11822E+03    4.31609E-01    6.15223E-02   -9.51693E+00
    73    2.13853E+03    4.46282E-01    6.20211E-02   -9.99722E+00
    74    2.15921E+03    4.61134E-01    6.24885E-02   -1.04884E+01
    75    2.18027E+03    4.76155E-01    6.29243E-02   -1.09902E+01
    76    2.20167E+03    4.91332E-01    6.33288E-02   -1.15022E+01
    77    2.22328E+03    5.06650E-01    6.37017E-02   -1.20229E+01
    78    2.24510E+03    5.22097E-01    6.40428E-02   -1.25518E+01
    79    2.26715E+03    5.37656E-01    6.43521E-02   -1.30885E+01
    80    2.28948E+03    5.53313E-01    6.46293E-02   -1.36329E+01
    81    2.31209E+03    5.69055E-01    6.48742E-02   -1.41848E+01
    82    2.33501E+03    5.84873E-01    6.50870E-02   -1.47437E+01
    83    2.35821E+03    6.00755E-01    6.52677E-02   -1.53095E+01
    84    2.38170E+03    6.16693E-01    6.54164E-02   -1.58817E+01
    85    2.40547E+03    6.32675E-01    6.55331E-02   -1.64603E+01
    86    2.42953E+03    6.48694E-01    6.56180E-02   -1.70446E+01
    87    2.45383E+03    6.64735E-01    6.56712E-02   -1.76343E+01
    88    2.47837E+03    6.80784E-01    6.56930E-02   -1.82289E+01
    89    2.50315E+03    6.96825E-01    6.56836E-02   -1.88279E+01
    90    2.52818E+03    7.12842E-01    6.56431E-02   -1.94310E+01
    91    2.55347E+03    7.28818E-01    6.55719E-02   -2.00377E+01
    92    2.57902E+03    7.44740E-01    6.54705E-02   -2.06479E+01
    93    2.60485E+03    7.60592E-01    6.53396E-02   -2.12611E+01
    94    2.63095E+03    7.76362E-01    6.51797E-02   -2.18771E+01
    95    2.65734E+03    7.92036E-01    6.49916E-02   -2.24956E+01
    96    2.68401E+03    8.07600E-01    6.47758E-02   -2.31161E+01
    97    2.71096E+03    8.23038E-01    6.45329E-02   -2.37383E+01
    98    2.73821E+03    8.38337E-01    6.42636E-02   -2.43617E+01
    99    2.76572E+03    8.53482E-01    6.39685E-02   -2.49859E+01
   100    2.79352E+03    8.68463E-01    6.36483E-02   -2.56106E+01
   101    2.82159E+03    8.83263E-01    6.33035E-02   -2.62351E+01
   102    2.84995E+03    8.97863E-01    6.29349E-02   -2.68594E+01
   103    2.87857E+03    9.12261E-01    6.25429E-02   -2.74826E+01
   104    2.90745E+03    9.26430E-01    6.21283E-02   -2.81045E+01
   105    2.93660E+03    9.40361E-01    6.16917E-02   -2.87244E+01
   106    2.96600E+03    9.54041E-01    6.12337E-02   -2.93419E+01
   107    2.99565E+03    9.67462E-01    6.07549E-02   -2.99566E+01
   108    3.02553E+03    9.80603E-01    6.02560E-02   -3.05679E+01
   109    3.05566E+03    9.93456E-01    5.97376E-02   -3.11752E+01
   110    3.08601E+03    1.00600E+00    5.92003E-02   -3.17781E+01
   111    3.11658E+03    1.01823E+00    5.86447E-02   -3.23762E+01
   112    3.14737E+03    1.03013E+00    5.80717E-02   -3.29688E+01
   113    3.17838E+03    1.04169E+00    5.74821E-02   -3.35556E+01
   114    3.20958E+03    1.05289E+00    5.68767E-02   -3.41358E+01
   115    3.24098E+03    1.06373E+00    5.62562E-02   -3.47090E+01
   116    3.27256E+03    1.07420E+00    5.56215E-02   -3.52747E+01
   117    3.30433E+03    1.08427E+00    5.49735E-02   -3.58323E+01
   118    3.33626E+03    1.09395E+00    5.43128E-02   -3.63812E+01
   119    3.36835E+03    1.10321E+00    5.36403E-02   -3.69210E+01
   120    3.40060E+03    1.11206E+00    5.29569E-02   -3.74512E+01
   121    3.43298E+03    1.12048E+00    5.22633E-02   -3.79712E+01
   122    3.46550E+03    1.12846E+00    5.15603E-02   -3.84805E+01
   123    3.49814E+03    1.13600E+00    5.08488E-02   -3.89786E+01
   124    3.53089E+03    1.14307E+00    5.01296E-02   -3.94649E+01
   125    3.56374E+03    1.14968E+00    4.94034E-02   -3.99390E+01
   126    3.59669E+03    1.15583E+00    4.86711E-02   -4.04003E+01
   127    3.62972E+03    1.16149E+00    4.79335E-02   -4.08484E+01
   128    3.66282E+03    1.16667E+00    4.71914E-02   -4.12828E+01
   129    3.69599E+03    1.17137E+00    4.64456E-02   -4.17029E+01
   130    3.72921E+03    1.17556E+00    4.56970E-02   -4.21083E+01
   131    3.76246E+03    1.17924E+00    4.49462E-02   -4.24985E+01
   132    3.79576E+03    1.18243E+00    4.41939E-02   -4.28729E+01
   133    3.82908E+03    1.18511E+00    4.34407E-02   -4.32313E+01
   134    3.86242E+03    1.18728E+00    4.26872E-02   -4.35731E+01
   135    3.89577E+03    1.18894E+00    4.19340E-02   -4.38980E+01
   136    3.92912E+03    1.19009E+00    4.11817E-02   -4.42053E+01
   137    3.96246E+03    1.19072E+00    4.04308E-02   -4.44947E+01
   138    3.99579E+03    1.19085E+00    3.96820E-02   -4.47658E+01
   139    4.02909E+03    1.19046E+00    3.89358E-02   -4.50183E+01
   140    4.06236E+03    1.18957E+00    3.81928E-02   -4.52517E+01
   141    4.09559E+03    1.18817E+00    3.74537E-02   -4.54658E+01
   142    4.12877E+03    1.18627E+00    3.67189E-02   -4.56599E+01
   143    4.16190E+03    1.18387E+00    3.59891E-02   -4.58339E+01
   144    4.19495E+03    1.18098E+00    3.52650E-02   -4.59874E+01
   145    4.22793E+03    1.17759E+00    3.45470E-02   -4.61198E+01
   146    4.26081E+03    1.17372E+00    3.38357E-02   -4.62311E+01
   147    4.29358E+03    1.16938E+00    3.31318E-02   -4.63206E+01
   148    4.32622E+03    1.16457E+00    3.24359E-02   -4.63881E+01
   149    4.35872E+03    1.15929E+00    3.17485E-02   -4.64332E+01
   150    4.39107E+03    1.15357E+00    3.10701E-02   -4.64555E+01
   151    4.42324E+03    1.14740E+00    3.04015E-02   -4.64548E+01
   152    4.45525E+03    1.14079E+00    2.97427E-02   -4.64306E+01
   153    4.48706E+03    1.13377E+00    2.90940E-02   -4.63828E+01
   154    4.51869E+03    1.12633E+00    2.84557E-02   -4.63111E+01
   155    4.55013E+03    1.11850E+00    2.78278E-02   -4.62153E+01
   156    4.58137E+03    1.11028E+00    2.72106E-02   -4.60952E+01
   157    4.61240E+03    1.10169E+00    2.66043E-02   -4.59504E+01
   158    4.64323E+03    1.09274E+00    2.60092E-02   -4.57807E+01
   159    4.67383E+03    1.08345E+00    2.54252E-02   -4.55859E+01
   160    4.70420E+03    1.07383E+00    2.48528E-02   -4.53660E+01
   161    4.73432E+03    1.06389E+00    2.42921E-02   -4.51204E+01
   162    4.76418E+03    1.05367E+00    2.37432E-02   -4.48493E+01
   163    4.79376E+03    1.04318E+00    2.32064E-02   -4.45522E+01
   164    4.82305E+03    1.03242E+00    2.26819E-02   -4.42291E+01
   165    4.85204E+03    1.02143E+00    2.21699E-02   -4.38797E+01
   166    4.88072E+03    1.01021E+00    2.16705E-02   -4.35040E+01
   167    4.90908E+03    9.98802E-01    2.11840E-02   -4.31017E+01
   168    4.93711E+03    9.87220E-01    2.07106E-02   -4.26730E+01
   169    4.96481E+03    9.75490E-01    2.02504E-02   -4.22178E+01
   170    4.99215E+03    9.63626E-01    1.98037E-02   -4.17358E+01
   171    5.01914E+03    9.51660E-01    1.93707E-02   -4.12272E+01
   172    5.04577E+03    9.39613E-01    1.89515E-02   -4.06917E+01
   173    5.07202E+03    9.27509E-01    1.85463E-02   -4.01295E+01
   174    5.09788E+03    9.15371E-01    1.81554E-02   -3.95405E+01
   175    5.12336E+03    9.03236E-01    1.77790E-02   -3.89248E+01
   176    5.14842E+03    8.91121E-01    1.74171E-02   -3.82823E+01
   177    5.17308E+03    8.79063E-01    1.70697E-02   -3.76131E+01
   178    5.19731E+03    8.67085E-01    1.67364E-02   -3.69171E+01
   179    5.22111E+03    8.55210E-01    1.64170E-02   -3.61944E+01
   180    5.24447E+03    8.43475E-01    1.61112E-02   -3.54451E+01
   181    5.26738E+03    8.31912E-01    1.58189E-02   -3.46693E+01
   182    5.28984E+03    8.20549E-01    1.55397E-02   -3.38671E+01
   183    5.31184E+03    8.09411E-01    1.52734E-02   -3.30386E+01
   184    5.33337E+03    7.98535E-01    1.50198E-02   -3.21839E+01
   185    5.35442E+03    7.87959E-01    1.47786E-02   -3.13030E+01
   186    5.37497E+03    7.77705E-01    1.45496E-02   -3.03963E+01
   187    5.39504E+03    7.67804E-01    1.43325E-02   -2.94637E+01
   188    5.41461E+03    7.58299E-01    1.41271E-02   -2.85056E+01
   189    5.43367E+03    7.49219E-01    1.39332E-02   -2.75221E+01
   190    5.45221E+03    7.40600E-01    1.37504E-02   -2.65135E+01
   191    5.47022E+03    7.32475E-01    1.35785E-02   -2.54799E+01
   192    5.48770E+03    7.24879E-01    1.34173E-02   -2.44216E+01
   193    5.50464E+03    7.17847E-01    1.32666E-02   -2.33387E+01
   194    5.52103E+03    7.11413E-01    1.31260E-02   -2.22317E+01
   195    5.53687E+03    7.05616E-01    1.29954E-02   -2.11008E+01
   196    5.55216E+03    7.00490E-01    1.28745E-02   -1.99464E+01
   197    5.56690E+03    6.96074E-01    1.27630E-02   -1.87687E+01
   198    5.58107E+03    6.92404E-01    1.26607E-02   -1.75682E+01
   199    5.59467E+03    6.89516E-01    1.25674E-02   -1.63451E+01
   200    5.60771E+03    6.87447E-01    1.24828E-02   -1.50999E+01
   201    5.62017E+03    6.86235E-01    1.24066E-02   -1.38327E+01
   202    5.63204E+03    6.85915E-01    1.23387E-02   -1.25443E+01
   203    5.64331E+03    6.86524E-01    1.22787E-02   -1.12347E+01
   204    5.65397E+03    6.88097E-01    1.22263E-02   -9.90453E+00
   205    5.66400E+03    6.90672E-01    1.21814E-02   -8.55421E+00
   206    5.67341E+03    6.94283E-01    1.21437E-02   -7.18409E+00
   207    5.68218E+03    6.98968E-01    1.21128E-02   -5.79455E+00
   208    5.69031E+03    7.04763E-01    1.20886E-02   -4.38618E+00
   209    5.69781E+03    7.11702E-01    1.20708E-02   -2.95950E+00
   210    5.70469E+03    7.19824E-01    1.20591E-02   -1.51506E+00
   211    5.71094E+03    7.29165E-01    1.20533E-02   -5.34028E-02
   212    5.71658E+03    7.39759E-01    1.20531E-02    1.42492E+00
   213    5.72161E+03    7.51643E-01    1.20582E-02    2.91936E+00
   214    5.72604E+03    7.64855E-01    1.20685E-02    4.42937E+00
   215    5.72986E+03    7.79423E-01    1.20836E-02    5.95437E+00
   216    5.73307E+03    7.95392E-01    1.21032E-02    7.49377E+00
   217    5.73566E+03    8.12792E-01    1.21272E-02    9.04698E+00
   218    5.73763E+03    8.31651E-01    1.21552E-02    1.06135E+01
   219    5.73897E+03    8.52014E-01    1.21870E-02    1.21926E+01
   220    5.73968E+03    8.73910E-01    1.22224E-02    1.37839E+01
   221    5.73977E+03    8.97368E-01    1.22611E-02    1.53865E+01
   222    5.73921E+03    9.22431E-01    1.23027E-02    1.70001E+01
   223    5.73802E+03    9.49123E-01    1.23472E-02    1.86238E+01
   224    5.73620E+03    9.77480E-01    1.23941E-02    2.02571E+01
   225    5.73376E+03    1.00752E+00    1.24433E-02    2.18992E+01
   226    5.73068E+03    1.03929E+00    1.24945E-02    2.35497E+01
   227    5.72698E+03    1.07283E+00    1.25474E-02    2.52077E+01
   228    5.72265E+03    1.10814E+00    1.26018E-02    2.68726E+01
   229    5.71770E+03    1.14527E+00    1.26574E-02    2.85438E+01
   230    5.71212E+03    1.18425E+00    1.27140E-02    3.02206E+01
   231    5.70592E+03    1.22509E+00    1.27712E-02    3.19022E+01
   232    5.69911E+03    1.26783E+00    1.28289E-02    3.35880E+01
   233    5.69168E+03    1.31249E+00    1.28868E-02    3.52772E+01
   234    5.68362E+03    1.35911E+00    1.29445E-02    3.69692E+01
   235    5.67496E+03    1.40770E+00    1.30020E-02    3.86634E+01
   236    5.66568E+03    1.45830E+00    1.30588E-02    4.03588E+01
   237    5.65581E+03    1.51091E+00    1.31148E-02    4.20549E+01
   238    5.64532E+03    1.56557E+00    1.31697E-02    4.37509E+01
   239    5.63424E+03    1.62229E+00    1.32232E-02    4.54461E+01
   240    5.62255E+03    1.68110E+00    1.32750E-02    4.71396E+01
   241    5.61027E+03    1.74202E+00    1.33250E-02    4.88309E+01
   242    5.59740E+03    1.80506E+00    1.33728E-02    5.05192E+01
   243    5.58395E+03    1.87025E+00    1.34183E-02    5.22036E+01
   244    5.56991E+03    1.93759E+00    1.34610E-02    5.38836E+01
   245    5.55530E+03    2.00712E+00    1.35008E-02    5.55585E+01
   246    5.54013E+03    2.07883E+00    1.35374E-02    5.72275E+01
   247    5.52439E+03    2.15274E+00    1.35706E-02    5.88898E+01
   248    5.50810E+03    2.22889E+00    1.36001E-02    6.05448E+01
   249    5.49125E+03    2.30725E+00    1.36256E-02    6.21918E+01
   250    5.47387E+03    2.38787E+00    1.36469E-02    6.38300E+01
   251    5.45593E+03    2.47072E+00    1.36638E-02    6.54585E+01
   252    5.43745E+03    2.55584E+00    1.36763E-02    6.70766E+01
   253    5.41843E+03    2.64321E+00    1.36845E-02    6.86835E+01
   254    5.39889E+03    2.73286E+00    1.36884E-02    7.02784E+01
   255    5.37880E+03    2.82477E+00    1.36883E-02    7.18606E+01
   256    5.35819E+03    2.91896E+00    1.36840E-02    7.34291E+01
   257    5.33707E+03    3.01543E+00    1.36758E-02    7.49836E+01
   258    5.31544E+03    3.11417E+00    1.36638E-02    7.65228E+01
   259    5.29331E+03    3.21520E+00    1.36479E-02    7.80472E+01
   260    5.27072E+03    3.31850E+00    1.36283E-02    7.95546E+01
   261    5.24765E+03    3.42409E+00    1.36051E-02    8.10458E+01
   262    5.22413E+03    3.53195E+00    1.35784E-02    8.25193E+01
   263    5.20017E+03    3.64208E+00    1.35482E-02    8.39750E+01
   264    5.17578E+03    3.75449E+00    1.35146E-02    8.54114E+01
   265    5.15096E+03    3.86915E+00    1.34778E-02    8.68294E+01
   266    5.12571E+03    3.98605E+00    1.34377E-02    8.82266E+01
   267    5.10005E+03    4.10518E+00    1.33946E-02    8.96024E+01
   268    5.07398E+03    4.22654E+00    1.33484E-02    9.09574E+01
   269    5.04749E+03    4.35011E+00    1.32993E-02    9.22894E+01
   270    5.02061E+03    4.47587E+00    1.32474E-02    9.35992E+01
   271    4.99335E+03    4.60382E+00    1.31926E-02    9.48845E+01
   272    4.96570E+03    4.73394E+00    1.31352E-02    9.61462E+01
   273    4.93769E+03    4.86618E+00    1.30752E-02    9.73826E+01
   274    4.90932E+03    5.00056E+00    1.30127E-02    9.85945E+01
   275    4.88061E+03    5.13703E+00    1.29478E-02    9.97797E+01
   276    4.85156E+03    5.27560E+00    1.28805E-02    1.00939E+02
   277    4.82219E+03    5.41622E+00    1.28110E-02    1.02071E+02
   278    4.79251E+03    5.55889E+00    1.27393E-02    1.03174E+02
   279    4.76252E+03    5.70355E+00    1.26655E-02    1.04251E+02
   280    4.73224E+03    5.85019E+00    1.25897E-02    1.05298E+02
   281    4.70167E+03    5.99878E+00    1.25120E-02    1.06316E+02
   282    4.67084E+03    6.14929E+00    1.24325E-02    1.07304E+02
   283    4.63974E+03    6.30168E+00    1.23512E-02    1.08263E+02
   284    4.60839E+03    6.45594E+00    1.22683E-02    1.09189E+02
   285    4.57680E+03    6.61201E+00    1.21838E-02    1.10085E+02
   286    4.54497E+03    6.76988E+00    1.20979E-02    1.10950E+02
   287    4.51293E+03    6.92948E+00    1.20105E-02    1.11782E+02
   288    4.48069E+03    7.09080E+00    1.19218E-02    1.12581E+02
   289    4.44823E+03    7.25379E+00    1.18319E-02    1.13348E+02
   290    4.41560E+03    7.41841E+00    1.17409E-02    1.14081E+02
   291    4.38280E+03    7.58465E+00    1.16488E-02    1.14781E+02
   292    4.34982E+03    7.75236E+00    1.15557E-02    1.15446E+02
   293    4.31668E+03    7.92162E+00    1.14618E-02    1.16077E+02
   294    4.28341E+03    8.09235E+00    1.13670E-02    1.16673E+02
   295    4.24999E+03    8.26442E+00    1.12716E-02    1.17233E+02
   296    4.21644E+03    8.43788E+00    1.11755E-02    1.17758E+02
   297    4.18277E+03    8.61259E+00    1.10789E-02    1.18246E+02
   298    4.14899E+03    8.78856E+00    1.09818E-02    1.18697E+02
   299    4.11512E+03    8.96570E+00    1.08843E-02    1.19111E+02
   300    4.08116E+03    9.14394E+00    1.07866E-02    1.19489E+02
   301    4.04712E+03    9.32335E+00    1.06886E-02    1.19829E+02
   302    4.01303E+03    9.50372E+00    1.05905E-02    1.20132E+02
   303    3.97889E+03    9.68512E+00    1.04924E-02    1.20398E+02
   304    3.94471E+03    9.86747E+00    1.03942E-02    1.20627E+02
   305    3.91050E+03    1.00507E+01    1.02960E-02    1.20818E+02
   306    3.87628E+03    1.02348E+01    1.01979E-02    1.20971E+02
   307    3.84205E+03    1.04196E+01    1.00999E-02    1.21085E+02
   308    3.80783E+03    1.06052E+01    1.00022E-02    1.21162E+02
   309    3.77363E+03    1.07914E+01    9.90466E-03    1.21201E+02
   310    3.73944E+03    1.09782E+01    9.80746E-03    1.21202E+02
   311    3.70529E+03    1.11655E+01    9.71063E-03    1.21164E+02
   312    3.67118E+03    1.13532E+01    9.61421E-03    1.21088E+02
   313    3.63712E+03    1.15414E+01    9.51828E-03    1.20973E+02
   314    3.60314E+03    1.17298E+01    9.42288E-03    1.20819E+02
   315    3.56921E+03    1.19185E+01    9.32808E-03    1.20626E+02
   316    3.53537E+03    1.21075E+01    9.23392E-03    1.20395E+02
   317    3.50163E+03    1.22965E+01    9.14047E-03    1.20126E+02
   318    3.46800E+03    1.24856E+01    9.04777E-03    1.19818E+02
   319    3.43447E+03    1.26747E+01    8.95590E-03    1.19471E+02
   320    3.40106E+03    1.28637E+01    8.86490E-03    1.19087E+02
   321    3.36779E+03    1.30526E+01    8.77483E-03    1.18664E+02
   322    3.33466E+03    1.32413E+01    8.68574E-03    1.18203E+02
   323    3.30168E+03    1.34297E+01    8.59770E-03    1.17704E+02
   324    3.26886E+03    1.36176E+01    8.51076E-03    1.17167E+02
   325    3.23621E+03    1.38052E+01    8.42498E-03    1.16593E+02
   326    3.20373E+03    1.39924E+01    8.34041E-03    1.15981E+02
   327    3.17145E+03    1.41789E+01    8.25711E-03    1.15332E+02
   328    3.13936E+03    1.43648E+01    8.17513E-03    1.14645E+02
   329    3.10747E+03    1.45500E+01    8.09454E-03    1.13922E+02
   330    3.07580E+03    1.47343E+01    8.01539E-03    1.13162E+02
   331    3.04434E+03    1.49178E+01    7.93773E-03    1.12366E+02
   332    3.01312E+03    1.51005E+01    7.86162E-03    1.11533E+02
   333    2.98213E+03    1.52820E+01    7.78713E-03    1.10665E+02
   334    2.95138E+03    1.54625E+01    7.71429E-03    1.09762E+02
   335    2.92090E+03    1.56419E+01    7.64318E-03    1.08823E+02
   336    2.89068E+03    1.58200E+01    7.57385E-03    1.07849E+02
   337    2.86072E+03    1.59969E+01    7.50635E-03    1.06842E+02
   338    2.83104E+03    1.61724E+01    7.44074E-03    1.05801E+02
   339    2.80165E+03    1.63465E+01    7.37708E-03    1.04726E+02
   340    2.77256E+03    1.65191E+01    7.31543E-03    1.03619E+02
   341    2.74376E+03    1.66902E+01    7.25583E-03    1.02479E+02
   342    2.71527E+03    1.68595E+01    7.19835E-03    1.01306E+02
   343    2.68709E+03    1.70272E+01    7.14305E-03    1.00102E+02
   344    2.65922E+03    1.71930E+01    7.08997E-03    9.88663E+01
   345    2.63167E+03    1.73569E+01    7.03918E-03    9.75989E+01
   346    2.60444E+03    1.75189E+01    6.99073E-03    9.63002E+01
   347    2.57754E+03    1.76788E+01    6.94469E-03    9.49709E+01
   348    2.55097E+03    1.78364E+01    6.90110E-03    9.36110E+01
   349    2.52475E+03    1.79920E+01    6.86002E-03    9.22227E+01
   350    2.49888E+03    1.81454E+01    6.82151E-03    9.08054E+01
   351    2.47336E+03    1.82965E+01    6.78560E-03    8.93604E+01
   352    2.44822E+03    1.84453E+01    6.75225E-03    8.78885E+01
   353    2.42344E+03    1.85917E+01    6.72137E-03    8.63898E+01
   354    2.39904E+03    1.87357E+01    6.69290E-03    8.48665E+01
   355    2.37503E+03    1.88772E+01    6.66676E-03    8.33179E+01
   356    2.35141E+03    1.90162E+01    6.64287E-03    8.17446E+01
   357    2.32818E+03    1.91525E+01    6.62117E-03    8.01475E+01
   358    2.30534E+03    1.92862E+01    6.60159E-03    7.85272E+01
   359    2.28291E+03    1.94170E+01    6.58403E-03    7.68839E+01
   360    2.26087E+03    1.95451E+01    6.56844E-03    7.52190E+01
   361    2.23924E+03    1.96702E+01    6.55474E-03    7.35314E+01
   362    2.21802E+03    1.97923E+01    6.54286E-03    7.18231E+01
   363    2.19721E+03    1.99113E+01    6.53272E-03    7.00946E+01
   364    2.17682E+03    2.00274E+01    6.52425E-03    6.83467E+01
   365    2.15685E+03    2.01402E+01    6.51737E-03    6.65801E+01
   366    2.13731E+03    2.02499E+01    6.51201E-03    6.47956E+01
   367    2.11819E+03    2.03564E+01    6.50811E-03    6.29940E+01
   368    2.09950E+03    2.04595E+01    6.50557E-03    6.11761E+01
   369    2.08125E+03    2.05594E+01    6.50434E-03    5.93427E+01
   370    2.06343E+03    2.06558E+01    6.50434E-03    5.74945E+01
   371    2.04605E+03    2.07490E+01    6.50548E-03    5.56323E+01
   372    2.02910E+03    2.08385E+01    6.50771E-03    5.37569E+01
   373    2.01260E+03    2.09247E+01    6.51095E-03    5.18691E+01
   374    1.99654E+03    2.10073E+01    6.51512E-03    4.99697E+01
   375    1.98092E+03    2.10864E+01    6.52014E-03    4.80592E+01
   376    1.96574E+03    2.11618E+01    6.52596E-03    4.61387E+01
   377    1.95101E+03    2.12335E+01    6.53248E-03    4.42087E+01
   378    1.93672E+03    2.13015E+01    6.53965E-03    4.22701E+01
   379    1.92288E+03    2.13658E+01    6.54738E-03    4.03236E+01
   380    1.90949E+03    2.14262E+01    6.55560E-03    3.83700E+01
   381    1.89655E+03    2.14828E+01    6.56424E-03    3.64100E+01
   382    1.88406E+03    2.15354E+01    6.57322E-03    3.44444E+01
   383    1.87202E+03    2.15842E+01    6.58247E-03    3.24740E+01
   384    1.86043E+03    2.16291E+01    6.59192E-03    3.04998E+01
   385    1.84928E+03    2.16700E+01    6.60150E-03    2.85224E+01
   386    1.83858E+03    2.17070E+01    6.61112E-03    2.65429E+01
   387    1.82833E+03    2.17401E+01    6.62072E-03    2.45620E+01
   388    1.81852E+03    2.17693E+01    6.63023E-03    2.25806E+01
   389    1.80916E+03    2.17946E+01    6.63956E-03    2.05995E+01
   390    1.80024E+03    2.18159E+01    6.64865E-03    1.86196E+01
   391    1.79177E+03    2.18332E+01    6.65742E-03    1.66417E+01
   392    1.78373E+03    2.18466E+01    6.66579E-03    1.46666E+01
   393    1.77613E+03    2.18559E+01    6.67371E-03    1.26950E+01
   394    1.76896E+03    2.18613E+01    6.68108E-03    1.07278E+01
   395    1.76222E+03    2.18626E+01    6.68785E-03    8.76572E+00
