    81    0.22069E+04    0.49695E+00    0.41828E-02   -0.11664E+02
    82    0.22348E+04    0.51236E+00    0.42409E-02   -0.12245E+02
    83    0.22629E+04    0.52787E+00    0.42987E-02   -0.12836E+02
    84    0.22913E+04    0.54347E+00    0.43561E-02   -0.13434E+02
    85    0.23198E+04    0.55914E+00    0.44131E-02   -0.14040E+02
    86    0.23485E+04    0.57489E+00    0.44697E-02   -0.14653E+02
    87    0.23777E+04    0.59068E+00    0.45260E-02   -0.15274E+02
    88    0.24068E+04    0.60653E+00    0.45819E-02   -0.15901E+02
    89    0.24363E+04    0.62243E+00    0.46375E-02   -0.16536E+02
    90    0.24661E+04    0.63833E+00    0.46927E-02   -0.17176E+02
    91    0.24959E+04    0.65423E+00    0.47477E-02   -0.17822E+02
    92    0.25261E+04    0.67011E+00    0.48023E-02   -0.18472E+02
    93    0.25566E+04    0.68597E+00    0.48567E-02   -0.19128E+02
    94    0.25872E+04    0.70177E+00    0.49109E-02   -0.19787E+02
    95    0.26181E+04    0.71750E+00    0.49648E-02   -0.20450E+02
    96    0.26489E+04    0.73316E+00    0.50186E-02   -0.21117E+02
    97    0.26803E+04    0.74872E+00    0.50721E-02   -0.21787E+02
    98    0.27118E+04    0.76419E+00    0.51256E-02   -0.22457E+02
    99    0.27435E+04    0.77951E+00    0.51789E-02   -0.23131E+02
   100    0.27754E+04    0.79470E+00    0.52321E-02   -0.23804E+02
   101    0.28075E+04    0.80980E+00    0.52852E-02   -0.24480E+02
   102    0.28402E+04    0.82468E+00    0.53383E-02   -0.25155E+02
   103    0.28727E+04    0.83940E+00    0.53914E-02   -0.25831E+02
   104    0.29055E+04    0.85397E+00    0.54445E-02   -0.26505E+02
   105    0.29385E+04    0.86831E+00    0.54976E-02   -0.27178E+02
   106    0.29717E+04    0.88249E+00    0.55507E-02   -0.27849E+02
   107    0.30049E+04    0.89637E+00    0.56040E-02   -0.28518E+02
   108    0.30384E+04    0.91001E+00    0.56573E-02   -0.29184E+02
   109    0.30721E+04    0.92336E+00    0.57108E-02   -0.29847E+02
   110    0.31059E+04    0.93639E+00    0.57645E-02   -0.30505E+02
   111    0.31398E+04    0.94920E+00    0.58183E-02   -0.31160E+02
   112    0.31739E+04    0.96170E+00    0.58723E-02   -0.31809E+02
   113    0.32083E+04    0.97389E+00    0.59266E-02   -0.32453E+02
   114    0.32427E+04    0.98570E+00    0.59812E-02   -0.33091E+02
   115    0.32774E+04    0.99728E+00    0.60360E-02   -0.33721E+02
   116    0.33121E+04    0.10084E+01    0.60912E-02   -0.34344E+02
   117    0.33470E+04    0.10191E+01    0.61468E-02   -0.34959E+02
   118    0.33822E+04    0.10296E+01    0.62027E-02   -0.35565E+02
   119    0.34173E+04    0.10398E+01    0.62591E-02   -0.36162E+02
   120    0.34526E+04    0.10493E+01    0.63160E-02   -0.36749E+02
   121    0.34879E+04    0.10587E+01    0.63733E-02   -0.37325E+02
   122    0.35233E+04    0.10675E+01    0.64312E-02   -0.37891E+02
   123    0.35588E+04    0.10759E+01    0.64897E-02   -0.38446E+02
   124    0.35943E+04    0.10838E+01    0.65487E-02   -0.38986E+02
   125    0.36298E+04    0.10913E+01    0.66084E-02   -0.39515E+02
   126    0.36654E+04    0.10985E+01    0.66687E-02   -0.40031E+02
   127    0.37010E+04    0.11050E+01    0.67297E-02   -0.40533E+02
   128    0.37366E+04    0.11112E+01    0.67914E-02   -0.41021E+02
   129    0.37723E+04    0.11169E+01    0.68539E-02   -0.41494E+02
   130    0.38079E+04    0.11220E+01    0.69172E-02   -0.41951E+02
   131    0.38435E+04    0.11267E+01    0.69813E-02   -0.42394E+02
   132    0.38792E+04    0.11309E+01    0.70463E-02   -0.42819E+02
   133    0.39148E+04    0.11346E+01    0.71121E-02   -0.43229E+02
   134    0.39504E+04    0.11379E+01    0.71788E-02   -0.43619E+02
   135    0.39860E+04    0.11406E+01    0.72465E-02   -0.43993E+02
   136    0.40215E+04    0.11428E+01    0.73151E-02   -0.44346E+02
   137    0.40569E+04    0.11445E+01    0.73847E-02   -0.44681E+02
   138    0.40922E+04    0.11457E+01    0.74553E-02   -0.44997E+02
   139    0.41273E+04    0.11465E+01    0.75270E-02   -0.45292E+02
   140    0.41625E+04    0.11467E+01    0.75997E-02   -0.45568E+02
   141    0.41975E+04    0.11464E+01    0.76734E-02   -0.45822E+02
   142    0.42324E+04    0.11456E+01    0.77483E-02   -0.46055E+02
   143    0.42673E+04    0.11443E+01    0.78243E-02   -0.46266E+02
   144    0.43020E+04    0.11425E+01    0.79015E-02   -0.46457E+02
   145    0.43365E+04    0.11403E+01    0.79799E-02   -0.46624E+02
   146    0.43710E+04    0.11375E+01    0.80595E-02   -0.46770E+02
   147    0.44052E+04    0.11343E+01    0.81404E-02   -0.46891E+02
   148    0.44392E+04    0.11306E+01    0.82225E-02   -0.46990E+02
   149    0.44732E+04    0.11264E+01    0.83058E-02   -0.47065E+02
   150    0.45069E+04    0.11219E+01    0.83905E-02   -0.47114E+02
   151    0.45404E+04    0.11169E+01    0.84766E-02   -0.47140E+02
   152    0.45736E+04    0.11113E+01    0.85640E-02   -0.47142E+02
   153    0.46067E+04    0.11054E+01    0.86527E-02   -0.47116E+02
   154    0.46395E+04    0.10991E+01    0.87429E-02   -0.47066E+02
   155    0.46721E+04    0.10924E+01    0.88344E-02   -0.46991E+02
   156    0.47044E+04    0.10853E+01    0.89273E-02   -0.46890E+02
   157    0.47365E+04    0.10778E+01    0.90216E-02   -0.46762E+02
   158    0.47684E+04    0.10701E+01    0.91173E-02   -0.46608E+02
   159    0.47999E+04    0.10619E+01    0.92145E-02   -0.46428E+02
   160    0.48312E+04    0.10533E+01    0.93130E-02   -0.46220E+02
   161    0.48623E+04    0.10446E+01    0.94130E-02   -0.45986E+02
   162    0.48930E+04    0.10355E+01    0.95145E-02   -0.45725E+02
   163    0.49236E+04    0.10260E+01    0.96174E-02   -0.45437E+02
   164    0.49537E+04    0.10164E+01    0.97218E-02   -0.45122E+02
   165    0.49837E+04    0.10064E+01    0.98276E-02   -0.44779E+02
   166    0.50133E+04    0.99634E+00    0.99349E-02   -0.44409E+02
   167    0.50427E+04    0.98587E+00    0.10044E-01   -0.44012E+02
   168    0.50716E+04    0.97540E+00    0.10154E-01   -0.43586E+02
   169    0.51002E+04    0.96464E+00    0.10266E-01   -0.43132E+02
   170    0.51285E+04    0.95380E+00    0.10379E-01   -0.42651E+02
   171    0.51563E+04    0.94289E+00    0.10494E-01   -0.42140E+02
   172    0.51837E+04    0.93183E+00    0.10610E-01   -0.41601E+02
   173    0.52107E+04    0.92063E+00    0.10728E-01   -0.41035E+02
   174    0.52373E+04    0.90958E+00    0.10847E-01   -0.40440E+02
   175    0.52635E+04    0.89839E+00    0.10968E-01   -0.39816E+02
   176    0.52891E+04    0.88728E+00    0.11090E-01   -0.39164E+02
   177    0.53144E+04    0.87617E+00    0.11214E-01   -0.38484E+02
   178    0.53391E+04    0.86530E+00    0.11339E-01   -0.37776E+02
   179    0.53634E+04    0.85436E+00    0.11465E-01   -0.37039E+02
   180    0.53874E+04    0.84359E+00    0.11593E-01   -0.36274E+02
   181    0.54108E+04    0.83297E+00    0.11723E-01   -0.35482E+02
   182    0.54337E+04    0.82260E+00    0.11854E-01   -0.34662E+02
   183    0.54561E+04    0.81239E+00    0.11986E-01   -0.33814E+02
   184    0.54780E+04    0.80242E+00    0.12120E-01   -0.32938E+02
   185    0.54995E+04    0.79284E+00    0.12255E-01   -0.32037E+02
   186    0.55202E+04    0.78352E+00    0.12392E-01   -0.31107E+02
   187    0.55406E+04    0.77459E+00    0.12529E-01   -0.30150E+02
   188    0.55605E+04    0.76604E+00    0.12669E-01   -0.29167E+02
   189    0.55798E+04    0.75791E+00    0.12809E-01   -0.28156E+02
   190    0.55989E+04    0.75025E+00    0.12951E-01   -0.27121E+02
   191    0.56171E+04    0.74309E+00    0.13094E-01   -0.26059E+02
   192    0.56349E+04    0.73645E+00    0.13238E-01   -0.24970E+02
   193    0.56521E+04    0.73037E+00    0.13383E-01   -0.23857E+02
   194    0.56688E+04    0.72490E+00    0.13530E-01   -0.22718E+02
   195    0.56850E+04    0.72006E+00    0.13678E-01   -0.21555E+02
   196    0.57005E+04    0.71590E+00    0.13827E-01   -0.20367E+02
   197    0.57156E+04    0.71245E+00    0.13977E-01   -0.19156E+02
   198    0.57301E+04    0.70975E+00    0.14128E-01   -0.17921E+02
   199    0.57440E+04    0.70784E+00    0.14281E-01   -0.16662E+02
   200    0.57574E+04    0.70674E+00    0.14434E-01   -0.15381E+02
   201    0.57702E+04    0.70651E+00    0.14589E-01   -0.14076E+02
   202    0.57824E+04    0.70717E+00    0.14744E-01   -0.12750E+02
   203    0.57941E+04    0.70877E+00    0.14901E-01   -0.11401E+02
   204    0.58050E+04    0.71134E+00    0.15059E-01   -0.10033E+02
   205    0.58153E+04    0.71492E+00    0.15217E-01   -0.86435E+01
   206    0.58250E+04    0.71956E+00    0.15377E-01   -0.72333E+01
   207    0.58342E+04    0.72527E+00    0.15537E-01   -0.58032E+01
   208    0.58425E+04    0.73211E+00    0.15699E-01   -0.43538E+01
   209    0.58503E+04    0.74010E+00    0.15861E-01   -0.28855E+01
   210    0.58574E+04    0.74930E+00    0.16025E-01   -0.13992E+01
   211    0.58639E+04    0.75973E+00    0.16189E-01    0.10501E+00
   212    0.58696E+04    0.77143E+00    0.16354E-01    0.16261E+01
   213    0.58748E+04    0.78445E+00    0.16519E-01    0.31642E+01
   214    0.58792E+04    0.79877E+00    0.16686E-01    0.47180E+01
   215    0.58831E+04    0.81459E+00    0.16853E-01    0.62867E+01
   216    0.58863E+04    0.83173E+00    0.17021E-01    0.78708E+01
   217    0.58889E+04    0.85034E+00    0.17190E-01    0.94683E+01
   218    0.58908E+04    0.87042E+00    0.17360E-01    0.11079E+02
   219    0.58921E+04    0.89198E+00    0.17530E-01    0.12705E+02
   220    0.58927E+04    0.91517E+00    0.17701E-01    0.14340E+02
   221    0.58928E+04    0.93991E+00    0.17872E-01    0.15988E+02
   222    0.58922E+04    0.96635E+00    0.18044E-01    0.17647E+02
   223    0.58908E+04    0.99442E+00    0.18217E-01    0.19316E+02
   224    0.58890E+04    0.10241E+01    0.18390E-01    0.20994E+02
   225    0.58865E+04    0.10556E+01    0.18564E-01    0.22682E+02
   226    0.58833E+04    0.10889E+01    0.18738E-01    0.24377E+02
   227    0.58795E+04    0.11239E+01    0.18912E-01    0.26080E+02
   228    0.58751E+04    0.11607E+01    0.19087E-01    0.27790E+02
   229    0.58701E+04    0.11994E+01    0.19263E-01    0.29505E+02
   230    0.58644E+04    0.12399E+01    0.19439E-01    0.31226E+02
   231    0.58579E+04    0.12824E+01    0.19615E-01    0.32953E+02
   232    0.58510E+04    0.13267E+01    0.19791E-01    0.34683E+02
   233    0.58434E+04    0.13731E+01    0.19968E-01    0.36415E+02
   234    0.58350E+04    0.14215E+01    0.20145E-01    0.38150E+02
   235    0.58261E+04    0.14719E+01    0.20322E-01    0.39886E+02
   236    0.58165E+04    0.15242E+01    0.20500E-01    0.41624E+02
   237    0.58062E+04    0.15787E+01    0.20677E-01    0.43362E+02
   238    0.57954E+04    0.16353E+01    0.20855E-01    0.45099E+02
   239    0.57840E+04    0.16940E+01    0.21033E-01    0.46835E+02
   240    0.57718E+04    0.17547E+01    0.21211E-01    0.48568E+02
   241    0.57591E+04    0.18177E+01    0.21389E-01    0.50299E+02
   242    0.57458E+04    0.18827E+01    0.21567E-01    0.52026E+02
   243    0.57319E+04    0.19500E+01    0.21744E-01    0.53749E+02
   244    0.57173E+04    0.20195E+01    0.21922E-01    0.55467E+02
   245    0.57022E+04    0.20912E+01    0.22100E-01    0.57178E+02
   246    0.56865E+04    0.21652E+01    0.22278E-01    0.58884E+02
   247    0.56702E+04    0.22413E+01    0.22455E-01    0.60582E+02
   248    0.56533E+04    0.23200E+01    0.22633E-01    0.62271E+02
   249    0.56359E+04    0.24007E+01    0.22810E-01    0.63952E+02
   250    0.56179E+04    0.24839E+01    0.22987E-01    0.65623E+02
   251    0.55994E+04    0.25692E+01    0.23164E-01    0.67285E+02
   252    0.55802E+04    0.26570E+01    0.23340E-01    0.68935E+02
   253    0.55607E+04    0.27469E+01    0.23516E-01    0.70573E+02
   254    0.55406E+04    0.28393E+01    0.23692E-01    0.72198E+02
   255    0.55199E+04    0.29338E+01    0.23867E-01    0.73811E+02
   256    0.54988E+04    0.30309E+01    0.24042E-01    0.75411E+02
   257    0.54771E+04    0.31301E+01    0.24217E-01    0.76990E+02
   258    0.54549E+04    0.32318E+01    0.24391E-01    0.78561E+02
   259    0.54323E+04    0.33357E+01    0.24565E-01    0.80109E+02
   260    0.54093E+04    0.34420E+01    0.24738E-01    0.81649E+02
   261    0.53857E+04    0.35505E+01    0.24911E-01    0.83158E+02
   262    0.53615E+04    0.36615E+01    0.25084E-01    0.84660E+02
   263    0.53372E+04    0.37747E+01    0.25256E-01    0.86145E+02
   264    0.53123E+04    0.38902E+01    0.25427E-01    0.87607E+02
   265    0.52868E+04    0.40079E+01    0.25598E-01    0.89038E+02
   266    0.52610E+04    0.41281E+01    0.25769E-01    0.90461E+02
   267    0.52347E+04    0.42503E+01    0.25939E-01    0.91854E+02
   268    0.52080E+04    0.43750E+01    0.26108E-01    0.93230E+02
   269    0.51807E+04    0.45019E+01    0.26277E-01    0.94584E+02
   270    0.51532E+04    0.46310E+01    0.26445E-01    0.95914E+02
   271    0.51253E+04    0.47622E+01    0.26612E-01    0.97220E+02
   272    0.50971E+04    0.48959E+01    0.26779E-01    0.98496E+02
   273    0.50684E+04    0.50314E+01    0.26946E-01    0.99756E+02
   274    0.50394E+04    0.51693E+01    0.27112E-01    0.10098E+03
   275    0.50101E+04    0.53092E+01    0.27277E-01    0.10218E+03
   276    0.49805E+04    0.54512E+01    0.27441E-01    0.10335E+03
   277    0.49504E+04    0.55954E+01    0.27605E-01    0.10450E+03
   278    0.49201E+04    0.57416E+01    0.27768E-01    0.10561E+03
   279    0.48895E+04    0.58898E+01    0.27931E-01    0.10670E+03
   280    0.48586E+04    0.60400E+01    0.28092E-01    0.10776E+03
   281    0.48275E+04    0.61923E+01    0.28253E-01    0.10879E+03
   282    0.47960E+04    0.63463E+01    0.28414E-01    0.10979E+03
   283    0.47643E+04    0.65023E+01    0.28574E-01    0.11075E+03
   284    0.47324E+04    0.66602E+01    0.28733E-01    0.11169E+03
   285    0.47002E+04    0.68200E+01    0.28891E-01    0.11259E+03
   286    0.46678E+04    0.69816E+01    0.29048E-01    0.11345E+03
   287    0.46351E+04    0.71449E+01    0.29205E-01    0.11430E+03
   288    0.46022E+04    0.73100E+01    0.29361E-01    0.11510E+03
   289    0.45692E+04    0.74767E+01    0.29517E-01    0.11587E+03
   290    0.45359E+04    0.76450E+01    0.29671E-01    0.11661E+03
   291    0.45025E+04    0.78156E+01    0.29825E-01    0.11730E+03
   292    0.44687E+04    0.79873E+01    0.29979E-01    0.11797E+03
   293    0.44350E+04    0.81598E+01    0.30131E-01    0.11860E+03
   294    0.44010E+04    0.83346E+01    0.30283E-01    0.11920E+03
   295    0.43671E+04    0.85101E+01    0.30434E-01    0.11975E+03
   296    0.43329E+04    0.86880E+01    0.30584E-01    0.12028E+03
   297    0.42986E+04    0.88658E+01    0.30733E-01    0.12077E+03
   298    0.42641E+04    0.90459E+01    0.30882E-01    0.12121E+03
   299    0.42296E+04    0.92276E+01    0.31030E-01    0.12162E+03
   300    0.41949E+04    0.94093E+01    0.31177E-01    0.12199E+03
   301    0.41602E+04    0.95925E+01    0.31323E-01    0.12233E+03
   302    0.41254E+04    0.97764E+01    0.31469E-01    0.12263E+03
   303    0.40906E+04    0.99619E+01    0.31614E-01    0.12289E+03
   304    0.40558E+04    0.10149E+02    0.31758E-01    0.12310E+03
   305    0.40209E+04    0.10336E+02    0.31901E-01    0.12329E+03
   306    0.39859E+04    0.10524E+02    0.32044E-01    0.12343E+03
   307    0.39510E+04    0.10712E+02    0.32186E-01    0.12352E+03
   308    0.39160E+04    0.10903E+02    0.32327E-01    0.12360E+03
   309    0.38812E+04    0.11093E+02    0.32467E-01    0.12362E+03
   310    0.38462E+04    0.11283E+02    0.32607E-01    0.12361E+03
   311    0.38114E+04    0.11475E+02    0.32746E-01    0.12355E+03
   312    0.37766E+04    0.11667E+02    0.32884E-01    0.12346E+03
   313    0.37418E+04    0.11859E+02    0.33021E-01    0.12332E+03
   314    0.37072E+04    0.12052E+02    0.33158E-01    0.12316E+03
   315    0.36725E+04    0.12244E+02    0.33294E-01    0.12294E+03
   316    0.36380E+04    0.12437E+02    0.33429E-01    0.12269E+03
   317    0.36036E+04    0.12629E+02    0.33563E-01    0.12240E+03
   318    0.35692E+04    0.12823E+02    0.33697E-01    0.12207E+03
   319    0.35350E+04    0.13016E+02    0.33830E-01    0.12171E+03
   320    0.35009E+04    0.13209E+02    0.33962E-01    0.12131E+03
   321    0.34670E+04    0.13402E+02    0.34094E-01    0.12086E+03
   322    0.34332E+04    0.13594E+02    0.34225E-01    0.12038E+03
   323    0.33995E+04    0.13786E+02    0.34355E-01    0.11986E+03
   324    0.33660E+04    0.13979E+02    0.34485E-01    0.11929E+03
   325    0.33327E+04    0.14169E+02    0.34613E-01    0.11870E+03
   326    0.32996E+04    0.14360E+02    0.34742E-01    0.11806E+03
   327    0.32666E+04    0.14550E+02    0.34869E-01    0.11738E+03
   328    0.32339E+04    0.14739E+02    0.34996E-01    0.11668E+03
   329    0.32013E+04    0.14928E+02    0.35123E-01    0.11593E+03
   330    0.31690E+04    0.15115E+02    0.35249E-01    0.11513E+03
   331    0.31370E+04    0.15301E+02    0.35374E-01    0.11431E+03
   332    0.31051E+04    0.15488E+02    0.35498E-01    0.11346E+03
   333    0.30735E+04    0.15672E+02    0.35622E-01    0.11257E+03
   334    0.30422E+04    0.15856E+02    0.35746E-01    0.11164E+03
   335    0.30110E+04    0.16038E+02    0.35869E-01    0.11067E+03
   336    0.29802E+04    0.16219E+02    0.35992E-01    0.10967E+03
   337    0.29497E+04    0.16399E+02    0.36114E-01    0.10863E+03
   338    0.29194E+04    0.16577E+02    0.36235E-01    0.10756E+03
   339    0.28895E+04    0.16754E+02    0.36356E-01    0.10645E+03
   340    0.28598E+04    0.16930E+02    0.36477E-01    0.10532E+03
   341    0.28304E+04    0.17103E+02    0.36597E-01    0.10415E+03
   342    0.28013E+04    0.17275E+02    0.36717E-01    0.10294E+03
   343    0.27726E+04    0.17445E+02    0.36837E-01    0.10170E+03
   344    0.27442E+04    0.17614E+02    0.36956E-01    0.10044E+03
   345    0.27161E+04    0.17779E+02    0.37075E-01    0.99137E+02
   346    0.26884E+04    0.17945E+02    0.37194E-01    0.97814E+02
   347    0.26610E+04    0.18107E+02    0.37312E-01    0.96453E+02
   348    0.26339E+04    0.18266E+02    0.37431E-01    0.95061E+02
   349    0.26072E+04    0.18424E+02    0.37548E-01    0.93638E+02
   350    0.25809E+04    0.18579E+02    0.37666E-01    0.92192E+02
   351    0.25551E+04    0.18733E+02    0.37784E-01    0.90715E+02
   352    0.25295E+04    0.18884E+02    0.37901E-01    0.89207E+02
   353    0.25043E+04    0.19032E+02    0.38019E-01    0.87683E+02
   354    0.24795E+04    0.19177E+02    0.38136E-01    0.86121E+02
   355    0.24551E+04    0.19321E+02    0.38253E-01    0.84536E+02
   356    0.24311E+04    0.19462E+02    0.38370E-01    0.82935E+02
   357    0.24075E+04    0.19599E+02    0.38487E-01    0.81303E+02
   358    0.23843E+04    0.19733E+02    0.38604E-01    0.79655E+02
   359    0.23615E+04    0.19865E+02    0.38721E-01    0.77978E+02
   360    0.23391E+04    0.19995E+02    0.38838E-01    0.76280E+02
   361    0.23171E+04    0.20121E+02    0.38955E-01    0.74559E+02
   362    0.22956E+04    0.20244E+02    0.39072E-01    0.72817E+02
   363    0.22745E+04    0.20365E+02    0.39189E-01    0.71057E+02
   364    0.22538E+04    0.20481E+02    0.39306E-01    0.69275E+02
   365    0.22335E+04    0.20595E+02    0.39424E-01    0.67476E+02
   366    0.22137E+04    0.20706E+02    0.39541E-01    0.65659E+02
   367    0.21943E+04    0.20812E+02    0.39659E-01    0.63824E+02
   368    0.21753E+04    0.20916E+02    0.39777E-01    0.61975E+02
   369    0.21568E+04    0.21017E+02    0.39895E-01    0.60107E+02
   370    0.21388E+04    0.21114E+02    0.40013E-01    0.58228E+02
   371    0.21211E+04    0.21207E+02    0.40132E-01    0.56332E+02
   372    0.21039E+04    0.21297E+02    0.40251E-01    0.54426E+02
   373    0.20872E+04    0.21383E+02    0.40370E-01    0.52504E+02
   374    0.20709E+04    0.21466E+02    0.40489E-01    0.50573E+02
   375    0.20550E+04    0.21546E+02    0.40609E-01    0.48630E+02
   376    0.20397E+04    0.21622E+02    0.40729E-01    0.46677E+02
   377    0.20248E+04    0.21694E+02    0.40849E-01    0.44717E+02
   378    0.20103E+04    0.21761E+02    0.40970E-01    0.42746E+02
   379    0.19963E+04    0.21826E+02    0.41091E-01    0.40769E+02
   380    0.19828E+04    0.21888E+02    0.41212E-01    0.38784E+02
   381    0.19697E+04    0.21943E+02    0.41334E-01    0.36794E+02
   382    0.19570E+04    0.21996E+02    0.41457E-01    0.34799E+02
   383    0.19448E+04    0.22044E+02    0.41580E-01    0.32798E+02
   384    0.19331E+04    0.22088E+02    0.41703E-01    0.30796E+02
   385    0.19218E+04    0.22130E+02    0.41827E-01    0.28790E+02
   386    0.19110E+04    0.22167E+02    0.41951E-01    0.26782E+02
   387    0.19006E+04    0.22200E+02    0.42076E-01    0.24774E+02
   388    0.18907E+04    0.22229E+02    0.42201E-01    0.22765E+02
   389    0.18812E+04    0.22251E+02    0.42327E-01    0.20757E+02
   390    0.18722E+04    0.22273E+02    0.42453E-01    0.18752E+02
   391    0.18637E+04    0.22290E+02    0.42581E-01    0.16747E+02
   392    0.18555E+04    0.22304E+02    0.42708E-01    0.14747E+02
   393    0.18479E+04    0.22313E+02    0.42836E-01    0.12750E+02
   394    0.18406E+04    0.22318E+02    0.42965E-01    0.10758E+02
   395    0.18338E+04    0.22318E+02    0.43095E-01    0.87713E+01
   396    0.18275E+04    0.22315E+02    0.43225E-01    0.67920E+01
