#    L    TT             EE             BB             TE          
   690   0.182604E+04   0.378348E+02   0.795091E-01  -0.811663E+02
   691   0.182911E+04   0.378191E+02   0.795661E-01  -0.827468E+02
   692   0.183233E+04   0.377992E+02   0.796240E-01  -0.843123E+02
   693   0.183576E+04   0.377728E+02   0.796830E-01  -0.858703E+02
   694   0.183926E+04   0.377398E+02   0.797429E-01  -0.874059E+02
   695   0.184305E+04   0.377027E+02   0.798038E-01  -0.889266E+02
   696   0.184699E+04   0.376583E+02   0.798657E-01  -0.904473E+02
   697   0.185106E+04   0.376082E+02   0.799287E-01  -0.919383E+02
   698   0.185528E+04   0.375517E+02   0.799926E-01  -0.934145E+02
   699   0.185964E+04   0.374901E+02   0.800576E-01  -0.948684E+02
   700   0.186422E+04   0.374221E+02   0.801236E-01  -0.963076E+02
   701   0.186894E+04   0.373484E+02   0.801906E-01  -0.977319E+02
   702   0.187381E+04   0.372697E+02   0.802587E-01  -0.991267E+02
   703   0.187881E+04   0.371845E+02   0.803278E-01  -0.100522E+03
   704   0.188396E+04   0.370944E+02   0.803980E-01  -0.101880E+03
   705   0.188918E+04   0.369977E+02   0.804692E-01  -0.103216E+03
   706   0.189462E+04   0.368962E+02   0.805414E-01  -0.104537E+03
   707   0.190012E+04   0.367889E+02   0.806147E-01  -0.105836E+03
   708   0.190592E+04   0.366766E+02   0.806891E-01  -0.107099E+03
   709   0.191171E+04   0.365587E+02   0.807645E-01  -0.108354E+03
   710   0.191771E+04   0.364350E+02   0.808410E-01  -0.109581E+03
   711   0.192379E+04   0.363063E+02   0.809185E-01  -0.110777E+03
   712   0.193000E+04   0.361727E+02   0.809971E-01  -0.111960E+03
   713   0.193644E+04   0.360334E+02   0.810768E-01  -0.113106E+03
   714   0.194279E+04   0.358899E+02   0.811575E-01  -0.114230E+03
   715   0.194936E+04   0.357407E+02   0.812392E-01  -0.115332E+03
   716   0.195608E+04   0.355865E+02   0.813220E-01  -0.116405E+03
   717   0.196286E+04   0.354281E+02   0.814058E-01  -0.117442E+03
   718   0.196971E+04   0.352647E+02   0.814906E-01  -0.118464E+03
   719   0.197671E+04   0.350949E+02   0.815765E-01  -0.119442E+03
   720   0.198370E+04   0.349216E+02   0.816633E-01  -0.120407E+03
   721   0.199098E+04   0.347448E+02   0.817512E-01  -0.121327E+03
   722   0.199818E+04   0.345624E+02   0.818401E-01  -0.122218E+03
   723   0.200552E+04   0.343764E+02   0.819299E-01  -0.123088E+03
   724   0.201294E+04   0.341855E+02   0.820208E-01  -0.123929E+03
   725   0.202042E+04   0.339911E+02   0.821125E-01  -0.124734E+03
   726   0.202805E+04   0.337940E+02   0.822053E-01  -0.125502E+03
   727   0.203567E+04   0.335911E+02   0.822990E-01  -0.126249E+03
   728   0.204336E+04   0.333833E+02   0.823936E-01  -0.126960E+03
   729   0.205112E+04   0.331727E+02   0.824891E-01  -0.127642E+03
   730   0.205888E+04   0.329587E+02   0.825855E-01  -0.128288E+03
   731   0.206686E+04   0.327396E+02   0.826828E-01  -0.128898E+03
   732   0.207475E+04   0.325193E+02   0.827809E-01  -0.129471E+03
   733   0.208279E+04   0.322940E+02   0.828800E-01  -0.130023E+03
   734   0.209083E+04   0.320660E+02   0.829798E-01  -0.130525E+03
   735   0.209894E+04   0.318337E+02   0.830805E-01  -0.131012E+03
   736   0.210697E+04   0.315987E+02   0.831819E-01  -0.131449E+03
   737   0.211514E+04   0.313616E+02   0.832842E-01  -0.131864E+03
   738   0.212324E+04   0.311217E+02   0.833872E-01  -0.132229E+03
   739   0.213141E+04   0.308784E+02   0.834910E-01  -0.132565E+03
   740   0.213957E+04   0.306322E+02   0.835955E-01  -0.132872E+03
   741   0.214781E+04   0.303825E+02   0.837007E-01  -0.133144E+03
   742   0.215604E+04   0.301330E+02   0.838065E-01  -0.133372E+03
   743   0.216427E+04   0.298815E+02   0.839131E-01  -0.133572E+03
   744   0.217257E+04   0.296264E+02   0.840203E-01  -0.133728E+03
   745   0.218080E+04   0.293693E+02   0.841281E-01  -0.133864E+03
   746   0.218895E+04   0.291109E+02   0.842366E-01  -0.133941E+03
   747   0.219709E+04   0.288496E+02   0.843456E-01  -0.133997E+03
   748   0.220531E+04   0.285878E+02   0.844552E-01  -0.134017E+03
   749   0.221353E+04   0.283224E+02   0.845653E-01  -0.134009E+03
   750   0.222167E+04   0.280571E+02   0.846759E-01  -0.133958E+03
   751   0.222981E+04   0.277898E+02   0.847871E-01  -0.133871E+03
   752   0.223795E+04   0.275225E+02   0.848987E-01  -0.133740E+03
   753   0.224601E+04   0.272525E+02   0.850108E-01  -0.133582E+03
   754   0.225400E+04   0.269826E+02   0.851233E-01  -0.133380E+03
   755   0.226206E+04   0.267113E+02   0.852363E-01  -0.133150E+03
   756   0.226990E+04   0.264394E+02   0.853497E-01  -0.132884E+03
   757   0.227789E+04   0.261676E+02   0.854635E-01  -0.132575E+03
   758   0.228565E+04   0.258945E+02   0.855777E-01  -0.132230E+03
   759   0.229349E+04   0.256207E+02   0.856922E-01  -0.131857E+03
   760   0.230118E+04   0.253470E+02   0.858071E-01  -0.131449E+03
   761   0.230879E+04   0.250734E+02   0.859224E-01  -0.131004E+03
   762   0.231648E+04   0.247999E+02   0.860380E-01  -0.130525E+03
   763   0.232394E+04   0.245272E+02   0.861539E-01  -0.130009E+03
   764   0.233141E+04   0.242539E+02   0.862701E-01  -0.129465E+03
   765   0.233873E+04   0.239806E+02   0.863865E-01  -0.128879E+03
   766   0.234604E+04   0.237089E+02   0.865032E-01  -0.128264E+03
   767   0.235322E+04   0.234380E+02   0.866201E-01  -0.127614E+03
   768   0.236031E+04   0.231672E+02   0.867373E-01  -0.126920E+03
   769   0.236734E+04   0.228964E+02   0.868546E-01  -0.126206E+03
   770   0.237421E+04   0.226279E+02   0.869721E-01  -0.125457E+03
   771   0.238102E+04   0.223602E+02   0.870898E-01  -0.124672E+03
   772   0.238768E+04   0.220940E+02   0.872076E-01  -0.123844E+03
   773   0.239426E+04   0.218293E+02   0.873255E-01  -0.122995E+03
   774   0.240070E+04   0.215661E+02   0.874434E-01  -0.122118E+03
   775   0.240714E+04   0.213045E+02   0.875615E-01  -0.121205E+03
   776   0.241329E+04   0.210450E+02   0.876796E-01  -0.120265E+03
   777   0.241936E+04   0.207871E+02   0.877977E-01  -0.119289E+03
   778   0.242551E+04   0.205314E+02   0.879158E-01  -0.118277E+03
   779   0.243129E+04   0.202779E+02   0.880339E-01  -0.117244E+03
   780   0.243700E+04   0.200251E+02   0.881519E-01  -0.116176E+03
   781   0.244264E+04   0.197768E+02   0.882699E-01  -0.115088E+03
   782   0.244806E+04   0.195300E+02   0.883878E-01  -0.113978E+03
   783   0.245341E+04   0.192860E+02   0.885055E-01  -0.112826E+03
   784   0.245861E+04   0.190450E+02   0.886231E-01  -0.111645E+03
   785   0.246359E+04   0.188062E+02   0.887406E-01  -0.110444E+03
   786   0.246851E+04   0.185703E+02   0.888578E-01  -0.109192E+03
   787   0.247320E+04   0.183381E+02   0.889749E-01  -0.107927E+03
   788   0.247775E+04   0.181080E+02   0.890916E-01  -0.106641E+03
   789   0.248216E+04   0.178801E+02   0.892082E-01  -0.105334E+03
   790   0.248649E+04   0.176581E+02   0.893244E-01  -0.103991E+03
   791   0.249061E+04   0.174382E+02   0.894403E-01  -0.102621E+03
   792   0.249458E+04   0.172227E+02   0.895559E-01  -0.101236E+03
   793   0.249834E+04   0.170115E+02   0.896711E-01  -0.998165E+02
   794   0.250187E+04   0.168039E+02   0.897859E-01  -0.983831E+02
   795   0.250527E+04   0.165992E+02   0.899003E-01  -0.969214E+02
   796   0.250866E+04   0.163996E+02   0.900143E-01  -0.954461E+02
   797   0.251169E+04   0.162029E+02   0.901278E-01  -0.939424E+02
   798   0.251458E+04   0.160112E+02   0.902408E-01  -0.924252E+02
   799   0.251733E+04   0.158238E+02   0.903533E-01  -0.908869E+02
   800   0.251993E+04   0.156400E+02   0.904652E-01  -0.893276E+02
   801   0.252232E+04   0.154613E+02   0.905766E-01  -0.877547E+02
   802   0.252441E+04   0.152869E+02   0.906874E-01  -0.861459E+02
   803   0.252651E+04   0.151160E+02   0.907976E-01  -0.845382E+02
   804   0.252832E+04   0.149509E+02   0.909071E-01  -0.829020E+02
   805   0.253006E+04   0.147901E+02   0.910160E-01  -0.812520E+02
   806   0.253151E+04   0.146335E+02   0.911241E-01  -0.795884E+02
   807   0.253274E+04   0.144828E+02   0.912315E-01  -0.779110E+02
   808   0.253376E+04   0.143370E+02   0.913381E-01  -0.762125E+02
   809   0.253471E+04   0.141962E+02   0.914439E-01  -0.745076E+02
   810   0.253537E+04   0.140604E+02   0.915489E-01  -0.727815E+02
   811   0.253582E+04   0.139296E+02   0.916531E-01  -0.710423E+02
   812   0.253613E+04   0.138052E+02   0.917563E-01  -0.692945E+02
   813   0.253621E+04   0.136843E+02   0.918587E-01  -0.675372E+02
   814   0.253624E+04   0.135699E+02   0.919601E-01  -0.657683E+02
   815   0.253597E+04   0.134604E+02   0.920605E-01  -0.639900E+02
   816   0.253542E+04   0.133567E+02   0.921600E-01  -0.622022E+02
   817   0.253472E+04   0.132578E+02   0.922585E-01  -0.604056E+02
   818   0.253396E+04   0.131654E+02   0.923559E-01  -0.586010E+02
   819   0.253291E+04   0.130780E+02   0.924522E-01  -0.567891E+02
   820   0.253172E+04   0.129962E+02   0.925475E-01  -0.549698E+02
   821   0.253024E+04   0.129193E+02   0.926417E-01  -0.531461E+02
   822   0.252862E+04   0.128496E+02   0.927347E-01  -0.513165E+02
   823   0.252679E+04   0.127847E+02   0.928266E-01  -0.494816E+02
   824   0.252467E+04   0.127263E+02   0.929173E-01  -0.476423E+02
   825   0.252248E+04   0.126728E+02   0.930068E-01  -0.458006E+02
   826   0.252001E+04   0.126263E+02   0.930951E-01  -0.439559E+02
   827   0.251732E+04   0.125848E+02   0.931822E-01  -0.421103E+02
   828   0.251457E+04   0.125497E+02   0.932680E-01  -0.402630E+02
   829   0.251153E+04   0.125209E+02   0.933525E-01  -0.384156E+02
   830   0.250835E+04   0.124978E+02   0.934357E-01  -0.365701E+02
   831   0.250496E+04   0.124802E+02   0.935177E-01  -0.347251E+02
   832   0.250135E+04   0.124683E+02   0.935983E-01  -0.328820E+02
   833   0.249760E+04   0.124627E+02   0.936775E-01  -0.310415E+02
   834   0.249357E+04   0.124628E+02   0.937554E-01  -0.292037E+02
   835   0.248947E+04   0.124699E+02   0.938319E-01  -0.273699E+02
   836   0.248501E+04   0.124819E+02   0.939070E-01  -0.255401E+02
   837   0.248048E+04   0.125002E+02   0.939808E-01  -0.237157E+02
   838   0.247574E+04   0.125249E+02   0.940530E-01  -0.218968E+02
   839   0.247072E+04   0.125551E+02   0.941239E-01  -0.200833E+02
   840   0.246562E+04   0.125924E+02   0.941933E-01  -0.182773E+02
   841   0.246032E+04   0.126346E+02   0.942612E-01  -0.164804E+02
   842   0.245480E+04   0.126824E+02   0.943276E-01  -0.146895E+02
   843   0.244914E+04   0.127365E+02   0.943926E-01  -0.129105E+02
   844   0.244320E+04   0.127969E+02   0.944560E-01  -0.111396E+02
   845   0.243718E+04   0.128621E+02   0.945180E-01  -0.937993E+01
   846   0.243103E+04   0.129352E+02   0.945783E-01  -0.763180E+01
   847   0.242474E+04   0.130124E+02   0.946372E-01  -0.589491E+01
   848   0.241824E+04   0.130959E+02   0.946945E-01  -0.417118E+01
   849   0.241145E+04   0.131849E+02   0.947503E-01  -0.245993E+01
   850   0.240467E+04   0.132803E+02   0.948044E-01  -0.762242E+00
   851   0.239759E+04   0.133813E+02   0.948570E-01   0.921325E+00
   852   0.239038E+04   0.134886E+02   0.949080E-01   0.259042E+01
   853   0.238303E+04   0.136007E+02   0.949575E-01   0.424433E+01
   854   0.237547E+04   0.137191E+02   0.950053E-01   0.588171E+01
   855   0.236769E+04   0.138431E+02   0.950515E-01   0.750355E+01
   856   0.235992E+04   0.139712E+02   0.950960E-01   0.910803E+01
   857   0.235186E+04   0.141056E+02   0.951390E-01   0.106945E+02
   858   0.234367E+04   0.142471E+02   0.951803E-01   0.122629E+02
   859   0.233533E+04   0.143911E+02   0.952199E-01   0.138141E+02
   860   0.232693E+04   0.145415E+02   0.952580E-01   0.153451E+02
   861   0.231831E+04   0.146974E+02   0.952943E-01   0.168560E+02
   862   0.230955E+04   0.148582E+02   0.953291E-01   0.183476E+02
   863   0.230065E+04   0.150245E+02   0.953621E-01   0.198177E+02
   864   0.229162E+04   0.151949E+02   0.953935E-01   0.212670E+02
   865   0.228229E+04   0.153709E+02   0.954232E-01   0.226934E+02
   866   0.227320E+04   0.155516E+02   0.954513E-01   0.240976E+02
   867   0.226374E+04   0.157380E+02   0.954777E-01   0.254790E+02
   868   0.225421E+04   0.159284E+02   0.955024E-01   0.268376E+02
   869   0.224455E+04   0.161237E+02   0.955255E-01   0.281726E+02
   870   0.223474E+04   0.163230E+02   0.955469E-01   0.294835E+02
   871   0.222487E+04   0.165272E+02   0.955666E-01   0.307694E+02
   872   0.221486E+04   0.167362E+02   0.955847E-01   0.320311E+02
   873   0.220471E+04   0.169493E+02   0.956011E-01   0.332672E+02
   874   0.219449E+04   0.171673E+02   0.956159E-01   0.344771E+02
   875   0.218413E+04   0.173879E+02   0.956290E-01   0.356621E+02
   876   0.217362E+04   0.176140E+02   0.956404E-01   0.368209E+02
   877   0.216320E+04   0.178435E+02   0.956503E-01   0.379520E+02
   878   0.215249E+04   0.180764E+02   0.956584E-01   0.390562E+02
   879   0.214179E+04   0.183141E+02   0.956650E-01   0.401335E+02
   880   0.213102E+04   0.185552E+02   0.956699E-01   0.411831E+02
   881   0.212010E+04   0.187989E+02   0.956733E-01   0.422038E+02
   882   0.210912E+04   0.190468E+02   0.956750E-01   0.431961E+02
   883   0.209814E+04   0.192988E+02   0.956751E-01   0.441587E+02
   884   0.208695E+04   0.195527E+02   0.956736E-01   0.450938E+02
   885   0.207569E+04   0.198107E+02   0.956706E-01   0.459985E+02
   886   0.206444E+04   0.200721E+02   0.956660E-01   0.468736E+02
   887   0.205304E+04   0.203355E+02   0.956599E-01   0.477190E+02
   888   0.204172E+04   0.206030E+02   0.956522E-01   0.485340E+02
   889   0.203011E+04   0.208716E+02   0.956430E-01   0.493187E+02
   890   0.201858E+04   0.211445E+02   0.956323E-01   0.500716E+02
   891   0.200706E+04   0.214193E+02   0.956201E-01   0.507950E+02
   892   0.199546E+04   0.216960E+02   0.956064E-01   0.514881E+02
   893   0.198372E+04   0.219762E+02   0.955913E-01   0.521495E+02
   894   0.197206E+04   0.222576E+02   0.955747E-01   0.527792E+02
   895   0.196025E+04   0.225410E+02   0.955567E-01   0.533794E+02
   896   0.194845E+04   0.228271E+02   0.955373E-01   0.539472E+02
   897   0.193658E+04   0.231152E+02   0.955165E-01   0.544841E+02
   898   0.192479E+04   0.234045E+02   0.954943E-01   0.549894E+02
   899   0.191292E+04   0.236958E+02   0.954707E-01   0.554623E+02
   900   0.190098E+04   0.239884E+02   0.954458E-01   0.559043E+02
   901   0.188912E+04   0.242823E+02   0.954196E-01   0.563139E+02
   902   0.187719E+04   0.245774E+02   0.953921E-01   0.566920E+02
   903   0.186511E+04   0.248738E+02   0.953633E-01   0.570378E+02
   904   0.185326E+04   0.251708E+02   0.953332E-01   0.573513E+02
   905   0.184126E+04   0.254698E+02   0.953020E-01   0.576326E+02
   906   0.182926E+04   0.257687E+02   0.952695E-01   0.578816E+02
   907   0.181734E+04   0.260681E+02   0.952359E-01   0.580985E+02
   908   0.180549E+04   0.263680E+02   0.952012E-01   0.582839E+02
   909   0.179357E+04   0.266686E+02   0.951653E-01   0.584364E+02
   910   0.178158E+04   0.269705E+02   0.951283E-01   0.585582E+02
   911   0.176966E+04   0.272708E+02   0.950903E-01   0.586472E+02
   912   0.175774E+04   0.275724E+02   0.950512E-01   0.587047E+02
   913   0.174560E+04   0.278732E+02   0.950112E-01   0.587302E+02
   914   0.173383E+04   0.281738E+02   0.949701E-01   0.587251E+02
   915   0.172191E+04   0.284744E+02   0.949281E-01   0.586886E+02
   916   0.171014E+04   0.287741E+02   0.948852E-01   0.586200E+02
   917   0.169830E+04   0.290744E+02   0.948414E-01   0.585216E+02
   918   0.168660E+04   0.293732E+02   0.947967E-01   0.583912E+02
   919   0.167491E+04   0.296712E+02   0.947512E-01   0.582302E+02
   920   0.166321E+04   0.299683E+02   0.947048E-01   0.580379E+02
   921   0.165166E+04   0.302647E+02   0.946577E-01   0.578150E+02
   922   0.164003E+04   0.305595E+02   0.946098E-01   0.575624E+02
   923   0.162848E+04   0.308528E+02   0.945612E-01   0.572799E+02
   924   0.161699E+04   0.311453E+02   0.945119E-01   0.569669E+02
   925   0.160566E+04   0.314356E+02   0.944619E-01   0.566241E+02
   926   0.159425E+04   0.317251E+02   0.944113E-01   0.562529E+02
   927   0.158298E+04   0.320124E+02   0.943601E-01   0.558519E+02
   928   0.157179E+04   0.322982E+02   0.943083E-01   0.554219E+02
   929   0.156059E+04   0.325818E+02   0.942559E-01   0.549643E+02
   930   0.154954E+04   0.328624E+02   0.942031E-01   0.544775E+02
   931   0.153848E+04   0.331424E+02   0.941497E-01   0.539632E+02
   932   0.152757E+04   0.334187E+02   0.940958E-01   0.534213E+02
   933   0.151673E+04   0.336928E+02   0.940415E-01   0.528524E+02
   934   0.150597E+04   0.339654E+02   0.939868E-01   0.522574E+02
   935   0.149527E+04   0.342345E+02   0.939318E-01   0.516340E+02
   936   0.148472E+04   0.345006E+02   0.938763E-01   0.509852E+02
   937   0.147416E+04   0.347646E+02   0.938206E-01   0.503101E+02
   938   0.146374E+04   0.350257E+02   0.937646E-01   0.496096E+02
   939   0.145347E+04   0.352825E+02   0.937083E-01   0.488836E+02
   940   0.144320E+04   0.355371E+02   0.936517E-01   0.481328E+02
   941   0.143307E+04   0.357882E+02   0.935950E-01   0.473573E+02
   942   0.142301E+04   0.360357E+02   0.935381E-01   0.465576E+02
   943   0.141316E+04   0.362796E+02   0.934810E-01   0.457346E+02
   944   0.140339E+04   0.365200E+02   0.934239E-01   0.448875E+02
   945   0.139368E+04   0.367561E+02   0.933666E-01   0.440178E+02
   946   0.138412E+04   0.369893E+02   0.933093E-01   0.431254E+02
   947   0.137462E+04   0.372183E+02   0.932519E-01   0.422117E+02
   948   0.136512E+04   0.374445E+02   0.931946E-01   0.412761E+02
   949   0.135591E+04   0.376650E+02   0.931373E-01   0.403199E+02
   950   0.134677E+04   0.378819E+02   0.930800E-01   0.393424E+02
   951   0.133777E+04   0.380954E+02   0.930229E-01   0.383451E+02
   952   0.132891E+04   0.383046E+02   0.929658E-01   0.373286E+02
   953   0.132012E+04   0.385081E+02   0.929089E-01   0.362922E+02
   954   0.131147E+04   0.387081E+02   0.928522E-01   0.352374E+02
   955   0.130288E+04   0.389032E+02   0.927956E-01   0.341642E+02
   956   0.129444E+04   0.390941E+02   0.927393E-01   0.330724E+02
   957   0.128622E+04   0.392793E+02   0.926832E-01   0.319644E+02
   958   0.127798E+04   0.394596E+02   0.926274E-01   0.308385E+02
   959   0.127004E+04   0.396364E+02   0.925719E-01   0.296964E+02
   960   0.126216E+04   0.398077E+02   0.925167E-01   0.285401E+02
   961   0.125435E+04   0.399740E+02   0.924619E-01   0.273674E+02
   962   0.124675E+04   0.401355E+02   0.924074E-01   0.261805E+02
   963   0.123929E+04   0.402921E+02   0.923534E-01   0.249793E+02
   964   0.123197E+04   0.404431E+02   0.922997E-01   0.237654E+02
   965   0.122472E+04   0.405892E+02   0.922465E-01   0.225380E+02
   966   0.121768E+04   0.407305E+02   0.921938E-01   0.212984E+02
   967   0.121071E+04   0.408669E+02   0.921416E-01   0.200467E+02
   968   0.120387E+04   0.409963E+02   0.920899E-01   0.187836E+02
   969   0.119725E+04   0.411208E+02   0.920388E-01   0.175105E+02
   970   0.119077E+04   0.412406E+02   0.919882E-01   0.162259E+02
   971   0.118435E+04   0.413548E+02   0.919382E-01   0.149319E+02
   972   0.117807E+04   0.414627E+02   0.918888E-01   0.136294E+02
   973   0.117193E+04   0.415651E+02   0.918400E-01   0.123175E+02
   974   0.116601E+04   0.416626E+02   0.917919E-01   0.109969E+02
   975   0.116022E+04   0.417547E+02   0.917445E-01   0.966979E+01
   976   0.115457E+04   0.418397E+02   0.916977E-01   0.833541E+01
   977   0.114906E+04   0.419200E+02   0.916517E-01   0.699519E+01
   978   0.114361E+04   0.419948E+02   0.916063E-01   0.564895E+01
   979   0.113845E+04   0.420641E+02   0.915618E-01   0.429797E+01
   980   0.113335E+04   0.421271E+02   0.915180E-01   0.294207E+01
   981   0.112839E+04   0.421832E+02   0.914750E-01   0.158194E+01
   982   0.112357E+04   0.422353E+02   0.914328E-01   0.218586E+00
   983   0.111896E+04   0.422811E+02   0.913914E-01  -0.114794E+01
   984   0.111442E+04   0.423193E+02   0.913508E-01  -0.251694E+01
   985   0.111009E+04   0.423534E+02   0.913111E-01  -0.388802E+01
   986   0.110582E+04   0.423814E+02   0.912722E-01  -0.526020E+01
   987   0.110169E+04   0.424031E+02   0.912343E-01  -0.663360E+01
   988   0.109777E+04   0.424201E+02   0.911972E-01  -0.800709E+01
   989   0.109399E+04   0.424302E+02   0.911610E-01  -0.937936E+01
   990   0.109034E+04   0.424378E+02   0.911257E-01  -0.107519E+02
   991   0.108684E+04   0.424363E+02   0.910914E-01  -0.121227E+02
   992   0.108347E+04   0.424293E+02   0.910580E-01  -0.134919E+02
   993   0.108017E+04   0.424161E+02   0.910256E-01  -0.148586E+02
   994   0.107708E+04   0.423982E+02   0.909941E-01  -0.162216E+02
   995   0.107420E+04   0.423741E+02   0.909636E-01  -0.175816E+02
   996   0.107138E+04   0.423423E+02   0.909340E-01  -0.189372E+02
   997   0.106871E+04   0.423074E+02   0.909055E-01  -0.202890E+02
   998   0.106617E+04   0.422655E+02   0.908779E-01  -0.216343E+02
   999   0.106377E+04   0.422182E+02   0.908513E-01  -0.229746E+02
  1000   0.106150E+04   0.421654E+02   0.908258E-01  -0.243091E+02
  1001   0.105938E+04   0.421065E+02   0.908013E-01  -0.256357E+02
  1002   0.105732E+04   0.420414E+02   0.907777E-01  -0.269552E+02
  1003   0.105547E+04   0.419716E+02   0.907552E-01  -0.282675E+02
  1004   0.105376E+04   0.418956E+02   0.907338E-01  -0.295714E+02
  1005   0.105227E+04   0.418142E+02   0.907133E-01  -0.308653E+02
  1006   0.105084E+04   0.417266E+02   0.906939E-01  -0.321508E+02
  1007   0.104947E+04   0.416336E+02   0.906755E-01  -0.334264E+02
  1008   0.104802E+04   0.415352E+02   0.906582E-01  -0.346914E+02
  1009   0.104693E+04   0.414313E+02   0.906419E-01  -0.359460E+02
  1010   0.104597E+04   0.413228E+02   0.906266E-01  -0.371893E+02
  1011   0.104509E+04   0.412095E+02   0.906124E-01  -0.384208E+02
  1012   0.104434E+04   0.410901E+02   0.905992E-01  -0.396418E+02
  1013   0.104373E+04   0.409668E+02   0.905870E-01  -0.408489E+02
  1014   0.104326E+04   0.408372E+02   0.905758E-01  -0.420442E+02
  1015   0.104278E+04   0.407038E+02   0.905657E-01  -0.432255E+02
  1016   0.104251E+04   0.405641E+02   0.905566E-01  -0.443937E+02
  1017   0.104238E+04   0.404205E+02   0.905486E-01  -0.455480E+02
  1018   0.104232E+04   0.402707E+02   0.905415E-01  -0.466877E+02
  1019   0.104232E+04   0.401177E+02   0.905355E-01  -0.478130E+02
  1020   0.104254E+04   0.399578E+02   0.905305E-01  -0.489230E+02
  1021   0.104282E+04   0.397939E+02   0.905264E-01  -0.500179E+02
  1022   0.104317E+04   0.396261E+02   0.905234E-01  -0.510969E+02
  1023   0.104366E+04   0.394527E+02   0.905214E-01  -0.521571E+02
  1024   0.104421E+04   0.392747E+02   0.905204E-01  -0.532023E+02
  1025   0.104483E+04   0.390935E+02   0.905203E-01  -0.542272E+02
  1026   0.104581E+04   0.389067E+02   0.905213E-01  -0.552365E+02
  1027   0.104664E+04   0.387175E+02   0.905232E-01  -0.562278E+02
  1028   0.104753E+04   0.385235E+02   0.905260E-01  -0.571998E+02
  1029   0.104856E+04   0.383248E+02   0.905299E-01  -0.581548E+02
  1030   0.104966E+04   0.381229E+02   0.905346E-01  -0.590904E+02
  1031   0.105068E+04   0.379169E+02   0.905403E-01  -0.600053E+02
  1032   0.105198E+04   0.377054E+02   0.905470E-01  -0.609048E+02
  1033   0.105328E+04   0.374914E+02   0.905545E-01  -0.617835E+02
  1034   0.105480E+04   0.372749E+02   0.905630E-01  -0.626417E+02
  1035   0.105631E+04   0.370536E+02   0.905723E-01  -0.634807E+02
  1036   0.105788E+04   0.368282E+02   0.905825E-01  -0.643000E+02
  1037   0.105953E+04   0.366003E+02   0.905936E-01  -0.650987E+02
  1038   0.106132E+04   0.363698E+02   0.906056E-01  -0.658769E+02
  1039   0.106317E+04   0.361352E+02   0.906184E-01  -0.666309E+02
  1040   0.106494E+04   0.358974E+02   0.906321E-01  -0.673659E+02
  1041   0.106694E+04   0.356576E+02   0.906465E-01  -0.680768E+02
  1042   0.106892E+04   0.354138E+02   0.906618E-01  -0.687681E+02
  1043   0.107098E+04   0.351674E+02   0.906779E-01  -0.694353E+02
  1044   0.107317E+04   0.349176E+02   0.906948E-01  -0.700821E+02
  1045   0.107529E+04   0.346674E+02   0.907124E-01  -0.707086E+02
  1046   0.107756E+04   0.344131E+02   0.907308E-01  -0.713074E+02
  1047   0.107989E+04   0.341562E+02   0.907499E-01  -0.718933E+02
  1048   0.108214E+04   0.338973E+02   0.907697E-01  -0.724516E+02
  1049   0.108454E+04   0.336365E+02   0.907902E-01  -0.729821E+02
  1050   0.108694E+04   0.333730E+02   0.908114E-01  -0.734924E+02
  1051   0.108940E+04   0.331076E+02   0.908333E-01  -0.739826E+02
  1052   0.109194E+04   0.328403E+02   0.908558E-01  -0.744450E+02
  1053   0.109439E+04   0.325710E+02   0.908789E-01  -0.748874E+02
  1054   0.109692E+04   0.323004E+02   0.909027E-01  -0.753096E+02
  1055   0.109945E+04   0.320287E+02   0.909271E-01  -0.757042E+02
  1056   0.110205E+04   0.317549E+02   0.909520E-01  -0.760788E+02
  1057   0.110472E+04   0.314799E+02   0.909775E-01  -0.764258E+02
  1058   0.110754E+04   0.312043E+02   0.910036E-01  -0.767528E+02
  1059   0.111028E+04   0.309268E+02   0.910302E-01  -0.770524E+02
  1060   0.111301E+04   0.306479E+02   0.910572E-01  -0.773319E+02
  1061   0.111575E+04   0.303693E+02   0.910848E-01  -0.775840E+02
  1062   0.111856E+04   0.300893E+02   0.911129E-01  -0.778161E+02
  1063   0.112122E+04   0.298088E+02   0.911413E-01  -0.780208E+02
  1064   0.112403E+04   0.295277E+02   0.911703E-01  -0.782130E+02
  1065   0.112683E+04   0.292453E+02   0.911996E-01  -0.783778E+02
  1066   0.112956E+04   0.289630E+02   0.912293E-01  -0.785152E+02
  1067   0.113244E+04   0.286808E+02   0.912594E-01  -0.786253E+02
  1068   0.113525E+04   0.283980E+02   0.912898E-01  -0.787155E+02
  1069   0.113805E+04   0.281160E+02   0.913206E-01  -0.787932E+02
  1070   0.114093E+04   0.278327E+02   0.913516E-01  -0.788435E+02
  1071   0.114366E+04   0.275509E+02   0.913830E-01  -0.788665E+02
  1072   0.114647E+04   0.272685E+02   0.914145E-01  -0.788622E+02
  1073   0.114935E+04   0.269869E+02   0.914464E-01  -0.788379E+02
  1074   0.115209E+04   0.267060E+02   0.914784E-01  -0.787938E+02
  1075   0.115490E+04   0.264245E+02   0.915107E-01  -0.787297E+02
  1076   0.115763E+04   0.261444E+02   0.915431E-01  -0.786383E+02
  1077   0.116045E+04   0.258652E+02   0.915756E-01  -0.785345E+02
  1078   0.116311E+04   0.255874E+02   0.916083E-01  -0.783884E+02
