2.000000000000000000e+00 9.551151076252087080e+01 9.551151076252087080e+01 9.551151076252087080e+01 9.551151076252087080e+01
3.000000000000000000e+00 8.526094896278340229e+01 8.526094896278340229e+01 8.526094896278340229e+01 8.526094896278340229e+01
4.000000000000000000e+00 7.866242230966733473e+01 7.866242230966733473e+01 7.866242230966733473e+01 7.866242230966733473e+01
5.000000000000000000e+00 7.389797065177191371e+01 7.389797065177191371e+01 7.389797065177191371e+01 7.389797065177191371e+01
6.000000000000000000e+00 7.022015168945742403e+01 7.022015168945742403e+01 7.022015168945742403e+01 7.022015168945742403e+01
7.000000000000000000e+00 6.725377431763376990e+01 6.725377431763376990e+01 6.725377431763376990e+01 6.725377431763376990e+01
8.000000000000000000e+00 6.478566441075037119e+01 6.478566441075037119e+01 6.478566441075037119e+01 6.478566441075037119e+01
9.000000000000000000e+00 6.268392910504643112e+01 6.268392910504643112e+01 6.268392910504643112e+01 6.268392910504643112e+01
1.000000000000000000e+01 6.086170482310210161e+01 6.086170482310210161e+01 6.086170482310210161e+01 6.086170482310210161e+01
1.100000000000000000e+01 5.925897859134678214e+01 5.925897859134678214e+01 5.925897859134678214e+01 5.925897859134678214e+01
1.200000000000000000e+01 5.783268616260354378e+01 5.783268616260354378e+01 5.783268616260354378e+01 5.783268616260354378e+01
1.300000000000000000e+01 5.655095907766855134e+01 5.655095907766855134e+01 5.655095907766855134e+01 5.655095907766855134e+01
1.400000000000000000e+01 5.538960440534378904e+01 5.538960440534378904e+01 5.538960440534378904e+01 5.538960440534378904e+01
1.500000000000000000e+01 5.432985686523902302e+01 5.432985686523902302e+01 5.432985686523902302e+01 5.432985686523902302e+01
1.600000000000000000e+01 5.335689125640551111e+01 5.335689125640551111e+01 5.335689125640551111e+01 5.335689125640551111e+01
1.700000000000000000e+01 5.245880767908278131e+01 5.245880767908278131e+01 5.245880767908278131e+01 5.245880767908278131e+01
1.800000000000000000e+01 5.162592093795364434e+01 5.162592093795364434e+01 5.162592093795364434e+01 5.162592093795364434e+01
1.900000000000000000e+01 5.085025148761979352e+01 5.085025148761979352e+01 5.085025148761979352e+01 5.085025148761979352e+01
2.000000000000000000e+01 5.012515338789742714e+01 5.012515338789742714e+01 5.012515338789742714e+01 5.012515338789742714e+01
2.100000000000000000e+01 4.944503753076362784e+01 4.944503753076362784e+01 4.944503753076362784e+01 4.944503753076362784e+01
2.200000000000000000e+01 4.880516246028462746e+01 4.880516246028462746e+01 4.880516246028462746e+01 4.880516246028462746e+01
2.300000000000000000e+01 4.820147401749014193e+01 4.820147401749014193e+01 4.820147401749014193e+01 4.820147401749014193e+01
2.400000000000000000e+01 4.763048082797495653e+01 4.763048082797495653e+01 4.763048082797495653e+01 4.763048082797495653e+01
2.500000000000000000e+01 4.708915648939001386e+01 4.708915648939001386e+01 4.708915648939001386e+01 4.708915648939001386e+01
2.600000000000000000e+01 4.657486191423394928e+01 4.657486191423394928e+01 4.657486191423394928e+01 4.657486191423394928e+01
2.700000000000000000e+01 4.608528307328158746e+01 4.608528307328158746e+01 4.608528307328158746e+01 4.608528307328158746e+01
2.800000000000000000e+01 4.561838063824554723e+01 4.561838063824554723e+01 4.561838063824554723e+01 4.561838063824554723e+01
2.900000000000000000e+01 4.517234891291158760e+01 4.517234891291158760e+01 4.517234891291158760e+01 4.517234891291158760e+01
3.000000000000000000e+01 4.474558208364385337e+01 4.474558208364385337e+01 4.474558208364385337e+01 4.474558208364385337e+01
3.100000000000000000e+01 4.433664628829401977e+01 4.433664628829401977e+01 4.433664628829401977e+01 4.433664628829401977e+01
3.200000000000000000e+01 4.394425634809829972e+01 4.394425634809829972e+01 4.394425634809829972e+01 4.394425634809829972e+01
3.300000000000000000e+01 4.356725626498563031e+01 4.356725626498563031e+01 4.356725626498563031e+01 4.356725626498563031e+01
3.400000000000000000e+01 4.320460278105976926e+01 4.320460278105976926e+01 4.320460278105976926e+01 4.320460278105976926e+01
3.500000000000000000e+01 4.285535144488084569e+01 4.285535144488084569e+01 4.285535144488084569e+01 4.285535144488084569e+01
3.600000000000000000e+01 4.251864474266454152e+01 4.251864474266454152e+01 4.251864474266454152e+01 4.251864474266454152e+01
3.700000000000000000e+01 4.219370194035126076e+01 4.219370194035126076e+01 4.219370194035126076e+01 4.219370194035126076e+01
3.800000000000000000e+01 4.187981035100071381e+01 4.187981035100071381e+01 4.187981035100071381e+01 4.187981035100071381e+01
3.900000000000000000e+01 4.157631779578581188e+01 4.157631779578581188e+01 4.157631779578581188e+01 4.157631779578581188e+01
4.000000000000000000e+01 4.128262606943158630e+01 4.128262606943158630e+01 4.128262606943158630e+01 4.128262606943158630e+01
4.100000000000000000e+01 4.099818525484008092e+01 4.099818525484008092e+01 4.099818525484008092e+01 4.099818525484008092e+01
4.200000000000000000e+01 4.072248875879495955e+01 4.072248875879495955e+01 4.072248875879495955e+01 4.072248875879495955e+01
4.300000000000000000e+01 4.045506896251792028e+01 4.045506896251792028e+01 4.045506896251792028e+01 4.045506896251792028e+01
4.400000000000000000e+01 4.019549339857499604e+01 4.019549339857499604e+01 4.019549339857499604e+01 4.019549339857499604e+01
4.500000000000000000e+01 3.994336138006767101e+01 3.994336138006767101e+01 3.994336138006767101e+01 3.994336138006767101e+01
4.600000000000000000e+01 3.969830101986121207e+01 3.969830101986121207e+01 3.969830101986121207e+01 3.969830101986121207e+01
4.700000000000000000e+01 3.945996658732079965e+01 3.945996658732079965e+01 3.945996658732079965e+01 3.945996658732079965e+01
4.800000000000000000e+01 3.922803615805553790e+01 3.922803615805553790e+01 3.922803615805553790e+01 3.922803615805553790e+01
4.900000000000000000e+01 3.900220951883186160e+01 3.900220951883186160e+01 3.900220951883186160e+01 3.900220951883186160e+01
5.000000000000000000e+01 3.878220629536865971e+01 3.878220629536865971e+01 3.878220629536865971e+01 3.878220629536865971e+01
5.100000000000000000e+01 3.856776427536892271e+01 3.856776427536892271e+01 3.856776427536892271e+01 3.856776427536892271e+01
5.200000000000000000e+01 3.835863790304069454e+01 3.835863790304069454e+01 3.835863790304069454e+01 3.835863790304069454e+01
5.300000000000000000e+01 3.815459692464531827e+01 3.815459692464531827e+01 3.815459692464531827e+01 3.815459692464531827e+01
5.400000000000000000e+01 3.795542516738805716e+01 3.795542516738805716e+01 3.795542516738805716e+01 3.795542516738805716e+01
5.500000000000000000e+01 3.776091943632327030e+01 3.776091943632327030e+01 3.776091943632327030e+01 3.776091943632327030e+01
5.600000000000000000e+01 3.757088851595201362e+01 3.757088851595201362e+01 3.757088851595201362e+01 3.757088851595201362e+01
5.700000000000000000e+01 3.738515226490252985e+01 3.738515226490252985e+01 3.738515226490252985e+01 3.738515226490252985e+01
5.800000000000000000e+01 3.720354079355060861e+01 3.720354079355060861e+01 3.720354079355060861e+01 3.720354079355060861e+01
5.900000000000000000e+01 3.702589371569630572e+01 3.702589371569630572e+01 3.702589371569630572e+01 3.702589371569630572e+01
6.000000000000000000e+01 3.685205946649794129e+01 3.685205946649794129e+01 3.685205946649794129e+01 3.685205946649794129e+01
6.100000000000000000e+01 3.668189467980082696e+01 3.668189467980082696e+01 3.668189467980082696e+01 3.668189467980082696e+01
6.200000000000000000e+01 3.651526361880864613e+01 3.651526361880864613e+01 3.651526361880864613e+01 3.651526361880864613e+01
6.300000000000000000e+01 3.635203765474914661e+01 3.635203765474914661e+01 3.635203765474914661e+01 3.635203765474914661e+01
6.400000000000000000e+01 3.619209478879729858e+01 3.619209478879729858e+01 3.619209478879729858e+01 3.619209478879729858e+01
6.500000000000000000e+01 3.603531921305302888e+01 3.603531921305302888e+01 3.603531921305302888e+01 3.603531921305302888e+01
6.600000000000000000e+01 3.588160090683656733e+01 3.588160090683656733e+01 3.588160090683656733e+01 3.588160090683656733e+01
6.700000000000000000e+01 3.573083526497281781e+01 3.573083526497281781e+01 3.573083526497281781e+01 3.573083526497281781e+01
6.800000000000000000e+01 3.558292275509444380e+01 3.558292275509444380e+01 3.558292275509444380e+01 3.558292275509444380e+01
6.900000000000000000e+01 3.543776860130846984e+01 3.543776860130846984e+01 3.543776860130846984e+01 3.543776860130846984e+01
7.000000000000000000e+01 3.529528249184877353e+01 3.529528249184877353e+01 3.529528249184877353e+01 3.529528249184877353e+01
7.100000000000000000e+01 3.515537830858177415e+01 3.515537830858177415e+01 3.515537830858177415e+01 3.515537830858177415e+01
7.200000000000000000e+01 3.501797387644964488e+01 3.501797387644964488e+01 3.501797387644964488e+01 3.501797387644964488e+01
7.300000000000000000e+01 3.488299073112714410e+01 3.488299073112714410e+01 3.488299073112714410e+01 3.488299073112714410e+01
7.400000000000000000e+01 3.475035390333867724e+01 3.475035390333867724e+01 3.475035390333867724e+01 3.475035390333867724e+01
7.500000000000000000e+01 3.461999171843370959e+01 3.461999171843370959e+01 3.461999171843370959e+01 3.461999171843370959e+01
7.600000000000000000e+01 3.449183560995371778e+01 3.449183560995371778e+01 3.449183560995371778e+01 3.449183560995371778e+01
7.700000000000000000e+01 3.436581994604397039e+01 3.436581994604397039e+01 3.436581994604397039e+01 3.436581994604397039e+01
7.800000000000000000e+01 3.424188186767114672e+01 3.424188186767114672e+01 3.424188186767114672e+01 3.424188186767114672e+01
7.900000000000000000e+01 3.411996113770393890e+01 3.411996113770393890e+01 3.411996113770393890e+01 3.411996113770393890e+01
8.000000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01
8.100000000000000000e+01 3.388194304771989351e+01 3.388194304771989351e+01 3.388194304771989351e+01 3.388194304771989351e+01
8.200000000000000000e+01 3.376573710015816232e+01 3.376573710015816232e+01 3.376573710015816232e+01 3.376573710015816232e+01
8.300000000000000000e+01 3.365133108744441159e+01 3.365133108744441159e+01 3.365133108744441159e+01 3.365133108744441159e+01
8.400000000000000000e+01 3.353867594252325546e+01 3.353867594252325546e+01 3.353867594252325546e+01 3.353867594252325546e+01
8.500000000000000000e+01 3.342772449987315753e+01 3.342772449987315753e+01 3.342772449987315753e+01 3.342772449987315753e+01
8.600000000000000000e+01 3.331843140046996155e+01 3.331843140046996155e+01 3.331843140046996155e+01 3.331843140046996155e+01
8.700000000000000000e+01 3.321075300254238272e+01 3.321075300254238272e+01 3.321075300254238272e+01 3.321075300254238272e+01
8.800000000000000000e+01 3.310464729770440329e+01 3.310464729770440329e+01 3.310464729770440329e+01 3.310464729770440329e+01
8.900000000000000000e+01 3.300007383208376410e+01 3.300007383208376410e+01 3.300007383208376410e+01 3.300007383208376410e+01
9.000000000000000000e+01 3.289699363209623328e+01 3.289699363209623328e+01 3.289699363209623328e+01 3.289699363209623328e+01
9.100000000000000000e+01 3.279536913454401770e+01 3.279536913454401770e+01 3.279536913454401770e+01 3.279536913454401770e+01
9.200000000000000000e+01 3.269516412074183620e+01 3.269516412074183620e+01 3.269516412074183620e+01 3.269516412074183620e+01
9.300000000000000000e+01 3.259634365439760018e+01 3.259634365439760018e+01 3.259634365439760018e+01 3.259634365439760018e+01
9.400000000000000000e+01 3.249887402299598449e+01 3.249887402299598449e+01 3.249887402299598449e+01 3.249887402299598449e+01
9.500000000000000000e+01 3.240272268245232112e+01 3.240272268245232112e+01 3.240272268245232112e+01 3.240272268245232112e+01
9.600000000000000000e+01 3.230785820482211079e+01 3.230785820482211079e+01 3.230785820482211079e+01 3.230785820482211079e+01
9.700000000000000000e+01 3.221425022886761980e+01 3.221425022886761980e+01 3.221425022886761980e+01 3.221425022886761980e+01
9.800000000000000000e+01 3.212186941329775891e+01 3.212186941329775891e+01 3.212186941329775891e+01 3.212186941329775891e+01
9.900000000000000000e+01 3.203068739251099117e+01 3.203068739251099117e+01 3.203068739251099117e+01 3.203068739251099117e+01
1.000000000000000000e+02 3.194067673468356361e+01 3.194067673468356361e+01 3.194067673468356361e+01 3.194067673468356361e+01
1.010000000000000000e+02 3.185181090205674082e+01 3.185181090205674082e+01 3.185181090205674082e+01 3.185181090205674082e+01
1.020000000000000000e+02 3.176406421328705321e+01 3.176406421328705321e+01 3.176406421328705321e+01 3.176406421328705321e+01
1.030000000000000000e+02 3.167741180773342791e+01 3.167741180773342791e+01 3.167741180773342791e+01 3.167741180773342791e+01
1.040000000000000000e+02 3.159182961156377445e+01 3.159182961156377445e+01 3.159182961156377445e+01 3.159182961156377445e+01
1.050000000000000000e+02 3.150729430557187527e+01 3.150729430557187527e+01 3.150729430557187527e+01 3.150729430557187527e+01
1.060000000000000000e+02 3.142378329460285968e+01 3.142378329460285968e+01 3.142378329460285968e+01 3.142378329460285968e+01
1.070000000000000000e+02 3.134127467849256021e+01 3.134127467849256021e+01 3.134127467849256021e+01 3.134127467849256021e+01
1.080000000000000000e+02 3.125974722443238107e+01 3.125974722443238107e+01 3.125974722443238107e+01 3.125974722443238107e+01
1.090000000000000000e+02 3.117918034067735888e+01 3.117918034067735888e+01 3.117918034067735888e+01 3.117918034067735888e+01
1.100000000000000000e+02 3.109955405152035723e+01 3.109955405152035723e+01 3.109955405152035723e+01 3.109955405152035723e+01
1.110000000000000000e+02 3.102084897346063030e+01 3.102084897346063030e+01 3.102084897346063030e+01 3.102084897346063030e+01
1.120000000000000000e+02 3.094304629249950622e+01 3.094304629249950622e+01 3.094304629249950622e+01 3.094304629249950622e+01
1.130000000000000000e+02 3.086612774250038171e+01 3.086612774250038171e+01 3.086612774250038171e+01 3.086612774250038171e+01
