2.000000000000000000e+00 1.048299999999999955e+03 3.768699999999999828e-02 4.578412335808109529e-04 2.896300000000000097e+00
3.000000000000000000e+00 9.898899999999999864e+02 5.378000000000000141e-02 9.156824671616219059e-04 3.397699999999999942e+00
4.000000000000000000e+00 9.335099999999999909e+02 5.259899999999999992e-02 1.526137445269369879e-03 3.317200000000000149e+00
5.000000000000000000e+00 8.907000000000000455e+02 4.020900000000000168e-02 2.289206167904055036e-03 2.935900000000000176e+00
6.000000000000000000e+00 8.607000000000000455e+02 2.556299999999999892e-02 3.204888635065677050e-03 2.450600000000000112e+00
7.000000000000000000e+00 8.409299999999999500e+02 1.445699999999999937e-02 4.273184846754235489e-03 1.977999999999999980e+00
8.000000000000000000e+00 8.285000000000000000e+02 8.287499999999999728e-03 5.494094802969731219e-03 1.579399999999999915e+00
9.000000000000000000e+00 8.218400000000000318e+02 5.706600000000000041e-03 6.867618503712163806e-03 1.276000000000000023e+00
1.000000000000000000e+01 8.195199999999999818e+02 4.784199999999999738e-03 8.393755948981533252e-03 1.071800000000000086e+00
1.100000000000000000e+01 8.200900000000000318e+02 4.259899999999999624e-03 1.007250713877784129e-02 9.585399999999999476e-01
1.200000000000000000e+01 8.240399999999999636e+02 3.836500000000000066e-03 1.190387207310108358e-02 9.216699999999999893e-01
1.300000000000000000e+01 8.297100000000000364e+02 3.292900000000000080e-03 1.388785075195126534e-02 9.358699999999999797e-01
1.400000000000000000e+01 8.361699999999999591e+02 3.052299999999999978e-03 1.602444317532838308e-02 9.751400000000000068e-01
1.500000000000000000e+01 8.437999999999999545e+02 3.090400000000000091e-03 1.831364934323244029e-02 1.028599999999999959e+00
1.600000000000000000e+01 8.530700000000000500e+02 3.262399999999999935e-03 2.075546925566343001e-02 1.090100000000000069e+00
1.700000000000000000e+01 8.639800000000000182e+02 3.609699999999999975e-03 2.334990291262135573e-02 1.153499999999999970e+00
1.800000000000000000e+01 8.755800000000000409e+02 4.035699999999999704e-03 2.609695031410622437e-02 1.215300000000000047e+00
1.900000000000000000e+01 8.887200000000000273e+02 4.554899999999999748e-03 2.899661146011802554e-02 1.274799999999999933e+00
2.000000000000000000e+01 9.017100000000000364e+02 5.250600000000000232e-03 3.204888635065676616e-02 1.330200000000000049e+00
2.100000000000000000e+01 9.149099999999999682e+02 6.103100000000000191e-03 3.525377498572244278e-02 1.386300000000000088e+00
2.200000000000000000e+01 9.286399999999999864e+02 7.146099999999999848e-03 3.861127736531505539e-02 1.447300000000000031e+00
2.300000000000000000e+01 9.427000000000000455e+02 8.371800000000000422e-03 4.212139348943461092e-02 1.511500000000000066e+00
2.400000000000000000e+01 9.571699999999999591e+02 9.737400000000000222e-03 4.578412335808109551e-02 1.576300000000000034e+00
2.500000000000000000e+01 9.719900000000000091e+02 1.127300000000000003e-02 4.959946697125452303e-02 1.639799999999999924e+00
2.600000000000000000e+01 9.869900000000000091e+02 1.297799999999999995e-02 5.356742432895487266e-02 1.701300000000000034e+00
2.700000000000000000e+01 1.002399999999999977e+03 1.483600000000000023e-02 5.768799543118217910e-02 1.757900000000000018e+00
2.800000000000000000e+01 1.018100000000000023e+03 1.685199999999999892e-02 6.196118027793642152e-02 1.807600000000000096e+00
2.900000000000000000e+01 1.034099999999999909e+03 1.904000000000000137e-02 6.638697886921758606e-02 1.849499999999999922e+00
3.000000000000000000e+01 1.050400000000000091e+03 2.142099999999999907e-02 7.096539120502569353e-02 1.882300000000000084e+00
3.100000000000000000e+01 1.066700000000000045e+03 2.400400000000000103e-02 7.569641728536075087e-02 1.906800000000000050e+00
3.200000000000000000e+01 1.083400000000000091e+03 2.678300000000000125e-02 8.058005711022273032e-02 1.923899999999999944e+00
3.300000000000000000e+01 1.100400000000000091e+03 2.976200000000000026e-02 8.561631067961164576e-02 1.931499999999999995e+00
3.400000000000000000e+01 1.117700000000000045e+03 3.295700000000000018e-02 9.080517799352749719e-02 1.928600000000000092e+00
3.500000000000000000e+01 1.135000000000000000e+03 3.638700000000000268e-02 9.614665905197029849e-02 1.918199999999999905e+00
3.600000000000000000e+01 1.152400000000000091e+03 4.007299999999999751e-02 1.016407538549400219e-01 1.902199999999999891e+00
3.700000000000000000e+01 1.170000000000000000e+03 4.400099999999999845e-02 1.072874624024366952e-01 1.877699999999999925e+00
3.800000000000000000e+01 1.187900000000000091e+03 4.815900000000000042e-02 1.130867846944603045e-01 1.843099999999999961e+00
3.900000000000000000e+01 1.206200000000000045e+03 5.255200000000000149e-02 1.190387207310108497e-01 1.798200000000000021e+00
4.000000000000000000e+01 1.224599999999999909e+03 5.719599999999999684e-02 1.251432705120883171e-01 1.742799999999999905e+00
4.100000000000000000e+01 1.243299999999999955e+03 6.210700000000000248e-02 1.314004340376927482e-01 1.676600000000000090e+00
4.200000000000000000e+01 1.261900000000000091e+03 6.729300000000000559e-02 1.378102113078240876e-01 1.598700000000000010e+00
4.300000000000000000e+01 1.280700000000000045e+03 7.276100000000000623e-02 1.443726023224823907e-01 1.508099999999999996e+00
4.400000000000000000e+01 1.299500000000000000e+03 7.850300000000000333e-02 1.510876070816676298e-01 1.404900000000000038e+00
4.500000000000000000e+01 1.318599999999999909e+03 8.452099999999999891e-02 1.579552255853797771e-01 1.289199999999999902e+00
4.600000000000000000e+01 1.338099999999999909e+03 9.081799999999999595e-02 1.649754578336188882e-01 1.159100000000000019e+00
4.700000000000000000e+01 1.357599999999999909e+03 9.739200000000000634e-02 1.721483038263849352e-01 1.015700000000000047e+00
4.800000000000000000e+01 1.377299999999999955e+03 1.042499999999999954e-01 1.794737635636778905e-01 8.632699999999999818e-01
4.900000000000000000e+01 1.397099999999999909e+03 1.113600000000000007e-01 1.869518370454978373e-01 7.056700000000000195e-01
5.000000000000000000e+01 1.417200000000000045e+03 1.187099999999999961e-01 1.945825242718446368e-01 5.398199999999999665e-01
5.100000000000000000e+01 1.437599999999999909e+03 1.262600000000000111e-01 2.023658252427184279e-01 3.611900000000000110e-01
5.200000000000000000e+01 1.458299999999999955e+03 1.341100000000000070e-01 2.103017399581191549e-01 1.649200000000000110e-01
5.300000000000000000e+01 1.479000000000000000e+03 1.423999999999999988e-01 2.183902684180468456e-01 -5.210700000000000054e-02
5.400000000000000000e+01 1.499700000000000045e+03 1.511200000000000043e-01 2.266314106225014446e-01 -2.850199999999999956e-01
5.500000000000000000e+01 1.520500000000000000e+03 1.602600000000000136e-01 2.350251665714829519e-01 -5.288399999999999768e-01
5.600000000000000000e+01 1.541599999999999909e+03 1.696699999999999875e-01 2.435715362649914506e-01 -7.848100000000000076e-01
5.700000000000000000e+01 1.563000000000000000e+03 1.792499999999999927e-01 2.522705197030268298e-01 -1.052799999999999958e+00
5.800000000000000000e+01 1.584700000000000045e+03 1.889899999999999913e-01 2.611221168855891728e-01 -1.333499999999999908e+00
5.900000000000000000e+01 1.606599999999999909e+03 1.989299999999999957e-01 2.701263278126784795e-01 -1.627799999999999914e+00
6.000000000000000000e+01 1.628700000000000045e+03 2.091300000000000103e-01 2.792831524842946944e-01 -1.934900000000000064e+00
6.100000000000000000e+01 1.651200000000000045e+03 2.196700000000000041e-01 2.885925909004378731e-01 -2.254000000000000004e+00
6.200000000000000000e+01 1.673599999999999909e+03 2.305500000000000049e-01 2.980546430611079600e-01 -2.586100000000000065e+00
6.300000000000000000e+01 1.696099999999999909e+03 2.417199999999999904e-01 3.076693089663049552e-01 -2.932199999999999918e+00
6.400000000000000000e+01 1.719000000000000000e+03 2.531999999999999806e-01 3.174365886160289696e-01 -3.293499999999999872e+00
6.500000000000000000e+01 1.742000000000000000e+03 2.649699999999999833e-01 3.273564820102798367e-01 -3.670700000000000074e+00
6.600000000000000000e+01 1.765200000000000045e+03 2.769499999999999740e-01 3.374289891490576676e-01 -4.062100000000000044e+00
6.700000000000000000e+01 1.788700000000000045e+03 2.891599999999999726e-01 3.476541100323624622e-01 -4.464800000000000324e+00
6.800000000000000000e+01 1.812500000000000000e+03 3.016300000000000092e-01 3.580318446601941651e-01 -4.877500000000000391e+00
6.900000000000000000e+01 1.836599999999999909e+03 3.143199999999999883e-01 3.685621930325527762e-01 -5.298499999999999766e+00
7.000000000000000000e+01 1.860900000000000091e+03 3.272700000000000053e-01 3.792451551494384621e-01 -5.729499999999999815e+00
7.100000000000000000e+01 1.885400000000000091e+03 3.404599999999999849e-01 3.900807310108508896e-01 -6.173199999999999577e+00
7.200000000000000000e+01 1.910099999999999909e+03 3.538600000000000079e-01 4.010689206167903920e-01 -6.630600000000000271e+00
7.300000000000000000e+01 1.934900000000000091e+03 3.674600000000000088e-01 4.122097239672568580e-01 -7.102199999999999847e+00
7.400000000000000000e+01 1.959900000000000091e+03 3.812200000000000033e-01 4.235031410622501213e-01 -7.587100000000000399e+00
7.500000000000000000e+01 1.985200000000000045e+03 3.951700000000000212e-01 4.349491719017704039e-01 -8.083500000000000796e+00
7.600000000000000000e+01 2.010900000000000091e+03 4.092899999999999872e-01 4.465478164858175947e-01 -8.590700000000000003e+00
7.700000000000000000e+01 2.036799999999999955e+03 4.235999999999999766e-01 4.582990748143918047e-01 -9.108399999999999608e+00
7.800000000000000000e+01 2.063199999999999818e+03 4.380999999999999894e-01 4.702029468874928675e-01 -9.638099999999999667e+00
7.900000000000000000e+01 2.089699999999999818e+03 4.527399999999999758e-01 4.822594327051208940e-01 -1.017600000000000016e+01
8.000000000000000000e+01 2.116500000000000000e+03 4.675400000000000111e-01 4.944685322672758843e-01 -1.072400000000000020e+01
8.100000000000000000e+01 2.143500000000000000e+03 4.824300000000000255e-01 5.068302455739577272e-01 -1.128100000000000058e+01
8.200000000000000000e+01 2.170699999999999818e+03 4.974399999999999933e-01 5.193445726251665340e-01 -1.184800000000000075e+01
8.300000000000000000e+01 2.198199999999999818e+03 5.125399999999999956e-01 5.320115134209023600e-01 -1.242399999999999949e+01
8.400000000000000000e+01 2.225900000000000091e+03 5.277300000000000324e-01 5.448310679611649832e-01 -1.300699999999999967e+01
8.500000000000000000e+01 2.253699999999999818e+03 5.429899999999999727e-01 5.578032362459546256e-01 -1.359900000000000020e+01
8.600000000000000000e+01 2.281699999999999818e+03 5.583299999999999930e-01 5.709280182752711763e-01 -1.419800000000000040e+01
8.700000000000000000e+01 2.310199999999999818e+03 5.737100000000000533e-01 5.842054140491147463e-01 -1.480300000000000082e+01
8.800000000000000000e+01 2.338599999999999909e+03 5.891399999999999970e-01 5.976354235674852244e-01 -1.541499999999999915e+01
8.900000000000000000e+01 2.367400000000000091e+03 6.046300000000000008e-01 6.112180468303824998e-01 -1.603399999999999892e+01
9.000000000000000000e+01 2.396500000000000000e+03 6.201200000000000045e-01 6.249532838378069055e-01 -1.665899999999999892e+01
9.100000000000000000e+01 2.425599999999999909e+03 6.356100000000000083e-01 6.388411345897583304e-01 -1.728900000000000148e+01
9.200000000000000000e+01 2.455099999999999909e+03 6.510799999999999921e-01 6.528815990862364416e-01 -1.792399999999999949e+01
9.300000000000000000e+01 2.484800000000000182e+03 6.665299999999999558e-01 6.670746773272415719e-01 -1.856400000000000006e+01
9.400000000000000000e+01 2.514599999999999909e+03 6.819199999999999706e-01 6.814203693127736106e-01 -1.920700000000000074e+01
9.500000000000000000e+01 2.544699999999999818e+03 6.972500000000000364e-01 6.959186750428326684e-01 -1.985500000000000043e+01
9.600000000000000000e+01 2.574900000000000091e+03 7.125000000000000222e-01 7.105695945174187456e-01 -2.050600000000000023e+01
9.700000000000000000e+01 2.605400000000000091e+03 7.276700000000000390e-01 7.253731277365315089e-01 -2.115899999999999892e+01
9.800000000000000000e+01 2.636199999999999818e+03 7.427300000000000013e-01 7.403292747001712915e-01 -2.181400000000000006e+01
9.900000000000000000e+01 2.667000000000000000e+03 7.576600000000000001e-01 7.554380354083380933e-01 -2.247100000000000009e+01
1.000000000000000000e+02 2.698199999999999818e+03 7.724600000000000355e-01 7.706994098610318034e-01 -2.312800000000000011e+01
1.010000000000000000e+02 2.729500000000000000e+03 7.871799999999999908e-01 7.861133980582524217e-01 -2.378800000000000026e+01
1.020000000000000000e+02 2.761300000000000182e+03 8.016799999999999482e-01 8.016799999999999482e-01 -2.444699999999999918e+01
1.030000000000000000e+02 2.793000000000000000e+03 8.160199999999999676e-01 8.173992156862744940e-01 -2.510699999999999932e+01
1.040000000000000000e+02 2.825000000000000000e+03 8.302199999999999580e-01 8.332710451170759480e-01 -2.576399999999999935e+01
1.050000000000000000e+02 2.857099999999999909e+03 8.441999999999999504e-01 8.492954882924043103e-01 -2.642099999999999937e+01
1.060000000000000000e+02 2.889500000000000000e+03 8.580200000000000049e-01 8.654725452122596918e-01 -2.707700000000000173e+01
1.070000000000000000e+02 2.921800000000000182e+03 8.715500000000000469e-01 8.818022158766419816e-01 -2.773000000000000043e+01
1.080000000000000000e+02 2.954400000000000091e+03 8.848500000000000254e-01 8.982845002855511796e-01 -2.837999999999999901e+01
1.090000000000000000e+02 2.987300000000000182e+03 8.978500000000000369e-01 9.149193984389872858e-01 -2.902799999999999869e+01
1.100000000000000000e+02 3.020199999999999818e+03 9.105600000000000360e-01 9.317069103369503003e-01 -2.967000000000000171e+01
1.110000000000000000e+02 3.053199999999999818e+03 9.230500000000000371e-01 9.486470359794403340e-01 -3.030900000000000105e+01
1.120000000000000000e+02 3.086400000000000091e+03 9.352300000000000058e-01 9.657397753664571649e-01 -3.094300000000000139e+01
1.130000000000000000e+02 3.119900000000000091e+03 9.471199999999999619e-01 9.829851284980011261e-01 -3.157199999999999918e+01
1.140000000000000000e+02 3.153400000000000091e+03 9.586299999999999821e-01 1.000383095374071774e+00 -3.219400000000000261e+01
1.150000000000000000e+02 3.187199999999999818e+03 9.699200000000000044e-01 1.017933675994669551e+00 -3.281000000000000227e+01
1.160000000000000000e+02 3.220900000000000091e+03 9.807700000000000307e-01 1.035636870359794459e+00 -3.341799999999999926e+01
1.170000000000000000e+02 3.255000000000000000e+03 9.912300000000000555e-01 1.053492678469446053e+00 -3.401800000000000068e+01
1.180000000000000000e+02 3.289199999999999818e+03 1.001500000000000057e+00 1.071501100323624556e+00 -3.460999999999999943e+01
1.190000000000000000e+02 3.323400000000000091e+03 1.011300000000000088e+00 1.089662135922329966e+00 -3.519299999999999784e+01
1.200000000000000000e+02 3.357800000000000182e+03 1.020699999999999941e+00 1.107975785265562507e+00 -3.576599999999999824e+01
1.210000000000000000e+02 3.392099999999999909e+03 1.029800000000000049e+00 1.126442048353321956e+00 -3.632900000000000063e+01
1.220000000000000000e+02 3.426599999999999909e+03 1.038399999999999990e+00 1.145060925185608314e+00 -3.688100000000000023e+01
1.230000000000000000e+02 3.461099999999999909e+03 1.046599999999999975e+00 1.163832415762421357e+00 -3.742300000000000182e+01
