#    L    TT             EE             BB             TE         
   720    1.97576E+03    3.56338E+01    7.05764E-04   -1.24770E+02
   721    1.98336E+03    3.54477E+01    7.04789E-04   -1.25768E+02
   722    1.99106E+03    3.52567E+01    7.03795E-04   -1.26735E+02
   723    1.99886E+03    3.50611E+01    7.02781E-04   -1.27671E+02
   724    2.00675E+03    3.48610E+01    7.01745E-04   -1.28574E+02
   725    2.01473E+03    3.46564E+01    7.00686E-04   -1.29446E+02
   726    2.02279E+03    3.44474E+01    6.99604E-04   -1.30285E+02
   727    2.03093E+03    3.42342E+01    6.98497E-04   -1.31091E+02
   728    2.03915E+03    3.40167E+01    6.97364E-04   -1.31864E+02
   729    2.04744E+03    3.37952E+01    6.96203E-04   -1.32602E+02
   730    2.05579E+03    3.35696E+01    6.95015E-04   -1.33308E+02
   731    2.06422E+03    3.33401E+01    6.93796E-04   -1.33979E+02
   732    2.07270E+03    3.31067E+01    6.92547E-04   -1.34614E+02
   733    2.08124E+03    3.28697E+01    6.91266E-04   -1.35214E+02
   734    2.08983E+03    3.26290E+01    6.89952E-04   -1.35779E+02
   735    2.09846E+03    3.23848E+01    6.88603E-04   -1.36308E+02
   736    2.10714E+03    3.21373E+01    6.87219E-04   -1.36801E+02
   737    2.11585E+03    3.18864E+01    6.85799E-04   -1.37258E+02
   738    2.12460E+03    3.16324E+01    6.84341E-04   -1.37678E+02
   739    2.13338E+03    3.13754E+01    6.82844E-04   -1.38061E+02
   740    2.14218E+03    3.11154E+01    6.81307E-04   -1.38407E+02
   741    2.15100E+03    3.08526E+01    6.79728E-04   -1.38716E+02
   742    2.15984E+03    3.05872E+01    6.78108E-04   -1.38988E+02
   743    2.16869E+03    3.03193E+01    6.76444E-04   -1.39222E+02
   744    2.17754E+03    3.00489E+01    6.74735E-04   -1.39418E+02
   745    2.18639E+03    2.97763E+01    6.72980E-04   -1.39577E+02
   746    2.19524E+03    2.95016E+01    6.71178E-04   -1.39698E+02
   747    2.20407E+03    2.92248E+01    6.69328E-04   -1.39781E+02
   748    2.21290E+03    2.89461E+01    6.67429E-04   -1.39826E+02
   749    2.22171E+03    2.86656E+01    6.65479E-04   -1.39833E+02
   750    2.23050E+03    2.83834E+01    6.63478E-04   -1.39802E+02
   751    2.23926E+03    2.80997E+01    6.61424E-04   -1.39733E+02
   752    2.24798E+03    2.78145E+01    6.59319E-04   -1.39625E+02
   753    2.25668E+03    2.75280E+01    6.57165E-04   -1.39480E+02
   754    2.26534E+03    2.72404E+01    6.54964E-04   -1.39297E+02
   755    2.27396E+03    2.69517E+01    6.52718E-04   -1.39075E+02
   756    2.28252E+03    2.66621E+01    6.50428E-04   -1.38816E+02
   757    2.29105E+03    2.63718E+01    6.48097E-04   -1.38519E+02
   758    2.29953E+03    2.60809E+01    6.45727E-04   -1.38186E+02
   759    2.30795E+03    2.57896E+01    6.43319E-04   -1.37814E+02
   760    2.31632E+03    2.54980E+01    6.40875E-04   -1.37406E+02
   761    2.32463E+03    2.52062E+01    6.38397E-04   -1.36961E+02
   762    2.33287E+03    2.49143E+01    6.35887E-04   -1.36478E+02
   763    2.34105E+03    2.46225E+01    6.33348E-04   -1.35959E+02
   764    2.34915E+03    2.43309E+01    6.30780E-04   -1.35402E+02
   765    2.35716E+03    2.40396E+01    6.28186E-04   -1.34809E+02
   766    2.36509E+03    2.37487E+01    6.25567E-04   -1.34179E+02
   767    2.37293E+03    2.34583E+01    6.22927E-04   -1.33511E+02
   768    2.38068E+03    2.31686E+01    6.20265E-04   -1.32807E+02
   769    2.38832E+03    2.28798E+01    6.17585E-04   -1.32067E+02
   770    2.39586E+03    2.25920E+01    6.14889E-04   -1.31291E+02
   771    2.40330E+03    2.23053E+01    6.12177E-04   -1.30479E+02
   772    2.41061E+03    2.20199E+01    6.09453E-04   -1.29632E+02
   773    2.41782E+03    2.17359E+01    6.06717E-04   -1.28751E+02
   774    2.42489E+03    2.14534E+01    6.03973E-04   -1.27835E+02
   775    2.43185E+03    2.11727E+01    6.01221E-04   -1.26886E+02
   776    2.43868E+03    2.08938E+01    5.98464E-04   -1.25904E+02
   777    2.44539E+03    2.06168E+01    5.95703E-04   -1.24888E+02
   778    2.45197E+03    2.03419E+01    5.92941E-04   -1.23840E+02
   779    2.45843E+03    2.00692E+01    5.90180E-04   -1.22760E+02
   780    2.46475E+03    1.97988E+01    5.87420E-04   -1.21649E+02
   781    2.47095E+03    1.95308E+01    5.84665E-04   -1.20507E+02
   782    2.47701E+03    1.92654E+01    5.81916E-04   -1.19335E+02
   783    2.48293E+03    1.90026E+01    5.79175E-04   -1.18131E+02
   784    2.48871E+03    1.87425E+01    5.76444E-04   -1.16898E+02
   785    2.49434E+03    1.84853E+01    5.73725E-04   -1.15634E+02
   786    2.49980E+03    1.82310E+01    5.71019E-04   -1.14340E+02
   787    2.50511E+03    1.79798E+01    5.68329E-04   -1.13017E+02
   788    2.51026E+03    1.77318E+01    5.65656E-04   -1.11663E+02
   789    2.51523E+03    1.74871E+01    5.63003E-04   -1.10281E+02
   790    2.52003E+03    1.72458E+01    5.60371E-04   -1.08870E+02
   791    2.52466E+03    1.70082E+01    5.57762E-04   -1.07433E+02
   792    2.52912E+03    1.67743E+01    5.55179E-04   -1.05969E+02
   793    2.53340E+03    1.65444E+01    5.52622E-04   -1.04480E+02
   794    2.53750E+03    1.63185E+01    5.50094E-04   -1.02967E+02
   795    2.54141E+03    1.60968E+01    5.47598E-04   -1.01430E+02
   796    2.54515E+03    1.58794E+01    5.45133E-04   -9.98700E+01
   797    2.54871E+03    1.56662E+01    5.42704E-04   -9.82873E+01
   798    2.55209E+03    1.54575E+01    5.40311E-04   -9.66823E+01
   799    2.55529E+03    1.52532E+01    5.37956E-04   -9.50557E+01
   800    2.55830E+03    1.50535E+01    5.35642E-04   -9.34068E+01
   801    2.56112E+03    1.48582E+01    5.33369E-04   -9.17379E+01
   802    2.56377E+03    1.46675E+01    5.31138E-04   -9.00481E+01
   803    2.56623E+03    1.44817E+01    5.28949E-04   -8.83382E+01
   804    2.56850E+03    1.43006E+01    5.26800E-04   -8.66097E+01
   805    2.57057E+03    1.41245E+01    5.24691E-04   -8.48619E+01
   806    2.57243E+03    1.39535E+01    5.22622E-04   -8.30969E+01
   807    2.57408E+03    1.37877E+01    5.20592E-04   -8.13133E+01
   808    2.57553E+03    1.36273E+01    5.18601E-04   -7.95141E+01
   809    2.57676E+03    1.34722E+01    5.16648E-04   -7.76986E+01
   810    2.57778E+03    1.33227E+01    5.14733E-04   -7.58674E+01
   811    2.57858E+03    1.31788E+01    5.12855E-04   -7.40222E+01
   812    2.57918E+03    1.30403E+01    5.11013E-04   -7.21636E+01
   813    2.57958E+03    1.29075E+01    5.09208E-04   -7.02927E+01
   814    2.57977E+03    1.27803E+01    5.07438E-04   -6.84104E+01
   815    2.57977E+03    1.26588E+01    5.05704E-04   -6.65174E+01
   816    2.57958E+03    1.25431E+01    5.04004E-04   -6.46148E+01
   817    2.57919E+03    1.24332E+01    5.02338E-04   -6.27029E+01
   818    2.57859E+03    1.23291E+01    5.00706E-04   -6.07822E+01
   819    2.57779E+03    1.22310E+01    4.99107E-04   -5.88529E+01
   820    2.57678E+03    1.21389E+01    4.97541E-04   -5.69156E+01
   821    2.57554E+03    1.20528E+01    4.96007E-04   -5.49706E+01
   822    2.57408E+03    1.19729E+01    4.94505E-04   -5.30182E+01
   823    2.57239E+03    1.18992E+01    4.93034E-04   -5.10589E+01
   824    2.57048E+03    1.18317E+01    4.91593E-04   -4.90938E+01
   825    2.56835E+03    1.17705E+01    4.90182E-04   -4.71240E+01
   826    2.56601E+03    1.17155E+01    4.88802E-04   -4.51508E+01
   827    2.56346E+03    1.16669E+01    4.87450E-04   -4.31754E+01
   828    2.56071E+03    1.16245E+01    4.86127E-04   -4.11987E+01
   829    2.55776E+03    1.15884E+01    4.84832E-04   -3.92220E+01
   830    2.55461E+03    1.15588E+01    4.83564E-04   -3.72465E+01
   831    2.55128E+03    1.15354E+01    4.82324E-04   -3.52724E+01
   832    2.54775E+03    1.15185E+01    4.81110E-04   -3.33002E+01
   833    2.54400E+03    1.15080E+01    4.79923E-04   -3.13302E+01
   834    2.54006E+03    1.15040E+01    4.78761E-04   -2.93629E+01
   835    2.53590E+03    1.15065E+01    4.77624E-04   -2.73985E+01
   836    2.53153E+03    1.15154E+01    4.76511E-04   -2.54373E+01
   837    2.52693E+03    1.15310E+01    4.75423E-04   -2.34800E+01
   838    2.52213E+03    1.15531E+01    4.74359E-04   -2.15272E+01
   839    2.51711E+03    1.15816E+01    4.73317E-04   -1.95801E+01
   840    2.51189E+03    1.16166E+01    4.72298E-04   -1.76396E+01
   841    2.50647E+03    1.16580E+01    4.71301E-04   -1.57068E+01
   842    2.50086E+03    1.17058E+01    4.70326E-04   -1.37826E+01
   843    2.49506E+03    1.17599E+01    4.69372E-04   -1.18680E+01
   844    2.48909E+03    1.18203E+01    4.68438E-04   -9.96394E+00
   845    2.48293E+03    1.18869E+01    4.67524E-04   -8.07101E+00
   846    2.47659E+03    1.19599E+01    4.66630E-04   -6.18991E+00
   847    2.47005E+03    1.20393E+01    4.65755E-04   -4.32110E+00
   848    2.46333E+03    1.21250E+01    4.64899E-04   -2.46519E+00
   849    2.45642E+03    1.22171E+01    4.64060E-04   -6.22745E-01
   850    2.44931E+03    1.23156E+01    4.63239E-04    1.20567E+00
   851    2.44201E+03    1.24206E+01    4.62436E-04    3.01949E+00
   852    2.43452E+03    1.25318E+01    4.61648E-04    4.81821E+00
   853    2.42685E+03    1.26492E+01    4.60876E-04    6.60130E+00
   854    2.41899E+03    1.27728E+01    4.60118E-04    8.36827E+00
   855    2.41097E+03    1.29023E+01    4.59374E-04    1.01186E+01
   856    2.40277E+03    1.30379E+01    4.58643E-04    1.18518E+01
   857    2.39441E+03    1.31791E+01    4.57923E-04    1.35673E+01
   858    2.38590E+03    1.33261E+01    4.57215E-04    1.52647E+01
   859    2.37724E+03    1.34788E+01    4.56518E-04    1.69430E+01
   860    2.36842E+03    1.36372E+01    4.55830E-04    1.86014E+01
   861    2.35945E+03    1.38013E+01    4.55150E-04    2.02390E+01
   862    2.35032E+03    1.39710E+01    4.54479E-04    2.18550E+01
   863    2.34106E+03    1.41463E+01    4.53814E-04    2.34486E+01
   864    2.33164E+03    1.43273E+01    4.53156E-04    2.50187E+01
   865    2.32208E+03    1.45138E+01    4.52503E-04    2.65647E+01
   866    2.31239E+03    1.47058E+01    4.51855E-04    2.80862E+01
   867    2.30254E+03    1.49033E+01    4.51210E-04    2.95833E+01
   868    2.29256E+03    1.51060E+01    4.50568E-04    3.10555E+01
   869    2.28244E+03    1.53139E+01    4.49928E-04    3.25029E+01
   870    2.27219E+03    1.55271E+01    4.49289E-04    3.39251E+01
   871    2.26179E+03    1.57452E+01    4.48651E-04    3.53221E+01
   872    2.25128E+03    1.59682E+01    4.48012E-04    3.66937E+01
   873    2.24063E+03    1.61960E+01    4.47372E-04    3.80393E+01
   874    2.22986E+03    1.64286E+01    4.46730E-04    3.93584E+01
   875    2.21897E+03    1.66658E+01    4.46085E-04    4.06503E+01
   876    2.20797E+03    1.69074E+01    4.45435E-04    4.19147E+01
   877    2.19686E+03    1.71533E+01    4.44782E-04    4.31507E+01
   878    2.18566E+03    1.74035E+01    4.44122E-04    4.43580E+01
   879    2.17436E+03    1.76579E+01    4.43457E-04    4.55360E+01
   880    2.16297E+03    1.79162E+01    4.42784E-04    4.66841E+01
   881    2.15148E+03    1.81786E+01    4.42103E-04    4.78019E+01
   882    2.13992E+03    1.84448E+01    4.41414E-04    4.88889E+01
   883    2.12826E+03    1.87148E+01    4.40714E-04    4.99446E+01
   884    2.11651E+03    1.89886E+01    4.40005E-04    5.09685E+01
   885    2.10468E+03    1.92660E+01    4.39283E-04    5.19600E+01
   886    2.09277E+03    1.95469E+01    4.38550E-04    5.29189E+01
   887    2.08078E+03    1.98313E+01    4.37804E-04    5.38449E+01
   888    2.06872E+03    2.01191E+01    4.37044E-04    5.47379E+01
   889    2.05658E+03    2.04099E+01    4.36269E-04    5.55981E+01
   890    2.04439E+03    2.07039E+01    4.35479E-04    5.64252E+01
   891    2.03212E+03    2.10009E+01    4.34672E-04    5.72193E+01
   892    2.01979E+03    2.13008E+01    4.33848E-04    5.79803E+01
   893    2.00741E+03    2.16033E+01    4.33006E-04    5.87081E+01
   894    1.99498E+03    2.19084E+01    4.32146E-04    5.94026E+01
   895    1.98249E+03    2.22159E+01    4.31265E-04    6.00635E+01
   896    1.96997E+03    2.25257E+01    4.30364E-04    6.06910E+01
   897    1.95740E+03    2.28377E+01    4.29442E-04    6.12847E+01
   898    1.94479E+03    2.31517E+01    4.28498E-04    6.18445E+01
   899    1.93215E+03    2.34674E+01    4.27530E-04    6.23703E+01
   900    1.91949E+03    2.37850E+01    4.26539E-04    6.28619E+01
   901    1.90679E+03    2.41040E+01    4.25523E-04    6.33193E+01
   902    1.89408E+03    2.44246E+01    4.24483E-04    6.37423E+01
   903    1.88135E+03    2.47464E+01    4.23420E-04    6.41307E+01
   904    1.86861E+03    2.50695E+01    4.22335E-04    6.44846E+01
   905    1.85586E+03    2.53936E+01    4.21228E-04    6.48038E+01
   906    1.84311E+03    2.57188E+01    4.20100E-04    6.50881E+01
   907    1.83036E+03    2.60447E+01    4.18951E-04    6.53375E+01
   908    1.81761E+03    2.63713E+01    4.17783E-04    6.55520E+01
   909    1.80487E+03    2.66986E+01    4.16597E-04    6.57317E+01
   910    1.79213E+03    2.70263E+01    4.15392E-04    6.58765E+01
   911    1.77941E+03    2.73543E+01    4.14170E-04    6.59867E+01
   912    1.76672E+03    2.76826E+01    4.12932E-04    6.60622E+01
   913    1.75404E+03    2.80110E+01    4.11677E-04    6.61031E+01
   914    1.74139E+03    2.83393E+01    4.10408E-04    6.61095E+01
   915    1.72876E+03    2.86675E+01    4.09124E-04    6.60815E+01
   916    1.71616E+03    2.89955E+01    4.07827E-04    6.60192E+01
   917    1.70360E+03    2.93229E+01    4.06517E-04    6.59226E+01
   918    1.69107E+03    2.96499E+01    4.05195E-04    6.57921E+01
   919    1.67858E+03    2.99761E+01    4.03861E-04    6.56276E+01
   920    1.66613E+03    3.03015E+01    4.02517E-04    6.54293E+01
   921    1.65372E+03    3.06258E+01    4.01163E-04    6.51973E+01
   922    1.64137E+03    3.09491E+01    3.99800E-04    6.49320E+01
   923    1.62907E+03    3.12711E+01    3.98429E-04    6.46336E+01
   924    1.61682E+03    3.15918E+01    3.97049E-04    6.43025E+01
   925    1.60463E+03    3.19110E+01    3.95663E-04    6.39390E+01
   926    1.59250E+03    3.22286E+01    3.94271E-04    6.35436E+01
   927    1.58044E+03    3.25445E+01    3.92873E-04    6.31164E+01
   928    1.56846E+03    3.28585E+01    3.91471E-04    6.26578E+01
   929    1.55655E+03    3.31706E+01    3.90065E-04    6.21682E+01
   930    1.54471E+03    3.34805E+01    3.88655E-04    6.16477E+01
   931    1.53295E+03    3.37882E+01    3.87243E-04    6.10966E+01
   932    1.52127E+03    3.40935E+01    3.85830E-04    6.05153E+01
   933    1.50968E+03    3.43963E+01    3.84415E-04    5.99039E+01
   934    1.49817E+03    3.46964E+01    3.83000E-04    5.92628E+01
   935    1.48676E+03    3.49938E+01    3.81586E-04    5.85922E+01
   936    1.47543E+03    3.52882E+01    3.80172E-04    5.78925E+01
   937    1.46421E+03    3.55796E+01    3.78761E-04    5.71641E+01
   938    1.45307E+03    3.58679E+01    3.77353E-04    5.64072E+01
   939    1.44204E+03    3.61530E+01    3.75948E-04    5.56225E+01
   940    1.43111E+03    3.64345E+01    3.74547E-04    5.48101E+01
   941    1.42029E+03    3.67127E+01    3.73151E-04    5.39705E+01
   942    1.40957E+03    3.69872E+01    3.71761E-04    5.31040E+01
   943    1.39897E+03    3.72579E+01    3.70377E-04    5.22112E+01
   944    1.38847E+03    3.75248E+01    3.69001E-04    5.12924E+01
   945    1.37809E+03    3.77878E+01    3.67632E-04    5.03482E+01
   946    1.36783E+03    3.80468E+01    3.66272E-04    4.93790E+01
   947    1.35769E+03    3.83015E+01    3.64921E-04    4.83853E+01
   948    1.34767E+03    3.85521E+01    3.63581E-04    4.73676E+01
   949    1.33777E+03    3.87984E+01    3.62251E-04    4.63263E+01
   950    1.32800E+03    3.90402E+01    3.60933E-04    4.52620E+01
   951    1.31836E+03    3.92774E+01    3.59627E-04    4.41750E+01
   952    1.30884E+03    3.95101E+01    3.58334E-04    4.30659E+01
   953    1.29946E+03    3.97379E+01    3.57053E-04    4.19351E+01
   954    1.29021E+03    3.99610E+01    3.55785E-04    4.07832E+01
   955    1.28109E+03    4.01790E+01    3.54528E-04    3.96106E+01
   956    1.27211E+03    4.03920E+01    3.53285E-04    3.84179E+01
   957    1.26327E+03    4.05999E+01    3.52053E-04    3.72055E+01
   958    1.25456E+03    4.08027E+01    3.50835E-04    3.59742E+01
   959    1.24599E+03    4.10002E+01    3.49628E-04    3.47247E+01
   960    1.23758E+03    4.11925E+01    3.48435E-04    3.34575E+01
   961    1.22930E+03    4.13793E+01    3.47253E-04    3.21733E+01
   962    1.22117E+03    4.15609E+01    3.46085E-04    3.08728E+01
   963    1.21319E+03    4.17370E+01    3.44928E-04    2.95566E+01
   964    1.20536E+03    4.19075E+01    3.43785E-04    2.82253E+01
   965    1.19767E+03    4.20726E+01    3.42654E-04    2.68794E+01
   966    1.19014E+03    4.22319E+01    3.41536E-04    2.55194E+01
   967    1.18276E+03    4.23855E+01    3.40430E-04    2.41460E+01
   968    1.17552E+03    4.25333E+01    3.39337E-04    2.27598E+01
   969    1.16845E+03    4.26753E+01    3.38256E-04    2.13612E+01
   970    1.16153E+03    4.28112E+01    3.37189E-04    1.99509E+01
   971    1.15475E+03    4.29413E+01    3.36133E-04    1.85294E+01
   972    1.14814E+03    4.30653E+01    3.35091E-04    1.70975E+01
   973    1.14168E+03    4.31832E+01    3.34061E-04    1.56556E+01
   974    1.13538E+03    4.32951E+01    3.33045E-04    1.42045E+01
   975    1.12923E+03    4.34008E+01    3.32041E-04    1.27449E+01
   976    1.12323E+03    4.35004E+01    3.31049E-04    1.12771E+01
   977    1.11740E+03    4.35936E+01    3.30071E-04    9.80216E+00
   978    1.11173E+03    4.36807E+01    3.29105E-04    8.32035E+00
   979    1.10621E+03    4.37616E+01    3.28152E-04    6.83243E+00
   980    1.10085E+03    4.38361E+01    3.27212E-04    5.33894E+00
   981    1.09565E+03    4.39044E+01    3.26285E-04    3.84049E+00
   982    1.09060E+03    4.39664E+01    3.25370E-04    2.33767E+00
   983    1.08571E+03    4.40221E+01    3.24469E-04    8.31083E-01
   984    1.08098E+03    4.40714E+01    3.23581E-04   -6.78690E-01
   985    1.07641E+03    4.41144E+01    3.22705E-04   -2.19110E+00
   986    1.07199E+03    4.41510E+01    3.21842E-04   -3.70561E+00
   987    1.06774E+03    4.41812E+01    3.20993E-04   -5.22170E+00
   988    1.06364E+03    4.42048E+01    3.20156E-04   -6.73882E+00
   989    1.05970E+03    4.42221E+01    3.19332E-04   -8.25645E+00
   990    1.05591E+03    4.42328E+01    3.18522E-04   -9.77399E+00
   991    1.05228E+03    4.42369E+01    3.17724E-04   -1.12910E+01
   992    1.04881E+03    4.42346E+01    3.16939E-04   -1.28068E+01
   993    1.04549E+03    4.42257E+01    3.16168E-04   -1.43207E+01
   994    1.04233E+03    4.42104E+01    3.15409E-04   -1.58320E+01
   995    1.03932E+03    4.41885E+01    3.14664E-04   -1.73402E+01
   996    1.03646E+03    4.41603E+01    3.13932E-04   -1.88446E+01
   997    1.03376E+03    4.41255E+01    3.13213E-04   -2.03445E+01
   998    1.03122E+03    4.40842E+01    3.12507E-04   -2.18393E+01
   999    1.02882E+03    4.40366E+01    3.11814E-04   -2.33282E+01
  1000    1.02658E+03    4.39825E+01    3.11135E-04   -2.48106E+01
  1001    1.02448E+03    4.39220E+01    3.10468E-04   -2.62857E+01
  1002    1.02254E+03    4.38550E+01    3.09814E-04   -2.77528E+01
  1003    1.02073E+03    4.37816E+01    3.09173E-04   -2.92111E+01
  1004    1.01907E+03    4.37017E+01    3.08543E-04   -3.06600E+01
  1005    1.01755E+03    4.36153E+01    3.07925E-04   -3.20989E+01
  1006    1.01618E+03    4.35227E+01    3.07318E-04   -3.35272E+01
  1007    1.01493E+03    4.34238E+01    3.06721E-04   -3.49447E+01
  1008    1.01383E+03    4.33190E+01    3.06134E-04   -3.63511E+01
  1009    1.01287E+03    4.32083E+01    3.05556E-04   -3.77461E+01
  1010    1.01203E+03    4.30920E+01    3.04988E-04   -3.91292E+01
  1011    1.01134E+03    4.29701E+01    3.04428E-04   -4.05002E+01
  1012    1.01077E+03    4.28427E+01    3.03876E-04   -4.18588E+01
  1013    1.01033E+03    4.27098E+01    3.03332E-04   -4.32046E+01
  1014    1.01002E+03    4.25715E+01    3.02796E-04   -4.45369E+01
  1015    1.00984E+03    4.24275E+01    3.02266E-04   -4.58555E+01
  1016    1.00979E+03    4.22779E+01    3.01742E-04   -4.71598E+01
  1017    1.00987E+03    4.21226E+01    3.01224E-04   -4.84494E+01
  1018    1.01007E+03    4.19614E+01    3.00711E-04   -4.97238E+01
  1019    1.01039E+03    4.17946E+01    3.00204E-04   -5.09826E+01
  1020    1.01085E+03    4.16219E+01    2.99701E-04   -5.22250E+01
  1021    1.01142E+03    4.14438E+01    2.99201E-04   -5.34503E+01
  1022    1.01210E+03    4.12604E+01    2.98706E-04   -5.46578E+01
  1023    1.01290E+03    4.10717E+01    2.98213E-04   -5.58468E+01
  1024    1.01381E+03    4.08779E+01    2.97723E-04   -5.70167E+01
  1025    1.01481E+03    4.06794E+01    2.97235E-04   -5.81666E+01
  1026    1.01593E+03    4.04761E+01    2.96749E-04   -5.92960E+01
  1027    1.01714E+03    4.02681E+01    2.96264E-04   -6.04049E+01
  1028    1.01845E+03    4.00555E+01    2.95780E-04   -6.14932E+01
  1029    1.01987E+03    3.98384E+01    2.95296E-04   -6.25610E+01
  1030    1.02138E+03    3.96167E+01    2.94812E-04   -6.36085E+01
  1031    1.02300E+03    3.93907E+01    2.94327E-04   -6.46357E+01
  1032    1.02470E+03    3.91603E+01    2.93841E-04   -6.56425E+01
  1033    1.02650E+03    3.89256E+01    2.93354E-04   -6.66291E+01
  1034    1.02840E+03    3.86866E+01    2.92865E-04   -6.75949E+01
  1035    1.03039E+03    3.84436E+01    2.92373E-04   -6.85391E+01
  1036    1.03246E+03    3.81967E+01    2.91878E-04   -6.94612E+01
  1037    1.03461E+03    3.79460E+01    2.91380E-04   -7.03605E+01
  1038    1.03684E+03    3.76917E+01    2.90878E-04   -7.12365E+01
  1039    1.03915E+03    3.74339E+01    2.90372E-04   -7.20885E+01
  1040    1.04152E+03    3.71725E+01    2.89861E-04   -7.29158E+01
  1041    1.04397E+03    3.69080E+01    2.89345E-04   -7.37185E+01
  1042    1.04649E+03    3.66399E+01    2.88823E-04   -7.44963E+01
  1043    1.04906E+03    3.63687E+01    2.88295E-04   -7.52491E+01
  1044    1.05171E+03    3.60941E+01    2.87760E-04   -7.59774E+01
  1045    1.05442E+03    3.58162E+01    2.87218E-04   -7.66804E+01
  1046    1.05719E+03    3.55352E+01    2.86669E-04   -7.73590E+01
  1047    1.06001E+03    3.52509E+01    2.86112E-04   -7.80123E+01
  1048    1.06290E+03    3.49635E+01    2.85546E-04   -7.86404E+01
  1049    1.06584E+03    3.46734E+01    2.84971E-04   -7.92425E+01
  1050    1.06883E+03    3.43807E+01    2.84387E-04   -7.98201E+01
  1051    1.07186E+03    3.40856E+01    2.83793E-04   -8.03725E+01
  1052    1.07494E+03    3.37882E+01    2.83190E-04   -8.08990E+01
  1053    1.07806E+03    3.34889E+01    2.82577E-04   -8.13994E+01
  1054    1.08123E+03    3.31877E+01    2.81955E-04   -8.18739E+01
  1055    1.08442E+03    3.28849E+01    2.81325E-04   -8.23232E+01
  1056    1.08765E+03    3.25804E+01    2.80686E-04   -8.27465E+01
  1057    1.09092E+03    3.22744E+01    2.80038E-04   -8.31430E+01
  1058    1.09421E+03    3.19671E+01    2.79382E-04   -8.35144E+01
  1059    1.09752E+03    3.16583E+01    2.78718E-04   -8.38590E+01
  1060    1.10087E+03    3.13484E+01    2.78047E-04   -8.41769E+01
  1061    1.10423E+03    3.10374E+01    2.77368E-04   -8.44696E+01
  1062    1.10762E+03    3.07253E+01    2.76683E-04   -8.47348E+01
  1063    1.11102E+03    3.04123E+01    2.75990E-04   -8.49748E+01
  1064    1.11444E+03    3.00986E+01    2.75290E-04   -8.51880E+01
  1065    1.11786E+03    2.97842E+01    2.74585E-04   -8.53746E+01
  1066    1.12130E+03    2.94692E+01    2.73873E-04   -8.55359E+01
  1067    1.12474E+03    2.91537E+01    2.73155E-04   -8.56705E+01
  1068    1.12819E+03    2.88380E+01    2.72431E-04   -8.57792E+01
  1069    1.13164E+03    2.85220E+01    2.71702E-04   -8.58619E+01
  1070    1.13509E+03    2.82059E+01    2.70968E-04   -8.59186E+01
  1071    1.13854E+03    2.78898E+01    2.70229E-04   -8.59493E+01
  1072    1.14199E+03    2.75739E+01    2.69485E-04   -8.59548E+01
  1073    1.14542E+03    2.72584E+01    2.68736E-04   -8.59343E+01
  1074    1.14884E+03    2.69432E+01    2.67984E-04   -8.58886E+01
  1075    1.15225E+03    2.66287E+01    2.67227E-04   -8.58177E+01
  1076    1.15565E+03    2.63148E+01    2.66467E-04   -8.57208E+01
  1077    1.15903E+03    2.60016E+01    2.65703E-04   -8.55994E+01
  1078    1.16239E+03    2.56895E+01    2.64936E-04   -8.54535E+01
  1079    1.16572E+03    2.53783E+01    2.64166E-04   -8.52824E+01
  1080    1.16904E+03    2.50683E+01    2.63393E-04   -8.50876E+01
  1081    1.17233E+03    2.47595E+01    2.62618E-04   -8.48675E+01
  1082    1.17559E+03    2.44522E+01    2.61840E-04   -8.46237E+01
  1083    1.17882E+03    2.41462E+01    2.61061E-04   -8.43561E+01
  1084    1.18202E+03    2.38420E+01    2.60279E-04   -8.40648E+01
  1085    1.18518E+03    2.35394E+01    2.59497E-04   -8.37505E+01
  1086    1.18831E+03    2.32386E+01    2.58712E-04   -8.34117E+01
  1087    1.19139E+03    2.29396E+01    2.57927E-04   -8.30507E+01
  1088    1.19444E+03    2.26428E+01    2.57141E-04   -8.26667E+01
  1089    1.19743E+03    2.23480E+01    2.56355E-04   -8.22596E+01
  1090    1.20039E+03    2.20554E+01    2.55568E-04   -8.18303E+01
  1091    1.20330E+03    2.17652E+01    2.54781E-04   -8.13795E+01
  1092    1.20615E+03    2.14775E+01    2.53994E-04   -8.09065E+01
  1093    1.20896E+03    2.11923E+01    2.53208E-04   -8.04126E+01
  1094    1.21171E+03    2.09098E+01    2.52422E-04   -7.98973E+01
  1095    1.21441E+03    2.06301E+01    2.51637E-04   -7.93619E+01
  1096    1.21706E+03    2.03533E+01    2.50854E-04   -7.88058E+01
  1097    1.21964E+03    2.00795E+01    2.50072E-04   -7.82296E+01
  1098    1.22217E+03    1.98088E+01    2.49291E-04   -7.76342E+01
  1099    1.22464E+03    1.95413E+01    2.48512E-04   -7.70194E+01
  1100    1.22705E+03    1.92771E+01    2.47736E-04   -7.63862E+01
  1101    1.22939E+03    1.90162E+01    2.46962E-04   -7.57336E+01
  1102    1.23166E+03    1.87587E+01    2.46190E-04   -7.50632E+01
  1103    1.23387E+03    1.85048E+01    2.45421E-04   -7.43743E+01
  1104    1.23601E+03    1.82546E+01    2.44654E-04   -7.36682E+01
  1105    1.23808E+03    1.80080E+01    2.43891E-04   -7.29451E+01
  1106    1.24008E+03    1.77651E+01    2.43130E-04   -7.22051E+01
  1107    1.24200E+03    1.75261E+01    2.42373E-04   -7.14489E+01
  1108    1.24385E+03    1.72910E+01    2.41618E-04   -7.06768E+01
