#    L    TT             EE             BB             TE          
   756   0.228287E+04   0.266662E+02   0.203270E-02  -0.138810E+03
   757   0.229150E+04   0.263767E+02   0.202541E-02  -0.138508E+03
   758   0.229991E+04   0.260856E+02   0.201800E-02  -0.138168E+03
   759   0.230840E+04   0.257938E+02   0.201048E-02  -0.137797E+03
   760   0.231673E+04   0.255019E+02   0.200284E-02  -0.137389E+03
   761   0.232499E+04   0.252100E+02   0.199509E-02  -0.136942E+03
   762   0.233333E+04   0.249180E+02   0.198725E-02  -0.136458E+03
   763   0.234144E+04   0.246268E+02   0.197931E-02  -0.135936E+03
   764   0.234955E+04   0.243349E+02   0.197129E-02  -0.135383E+03
   765   0.235751E+04   0.240429E+02   0.196318E-02  -0.134785E+03
   766   0.236547E+04   0.237524E+02   0.195500E-02  -0.134157E+03
   767   0.237329E+04   0.234626E+02   0.194674E-02  -0.133490E+03
   768   0.238102E+04   0.231728E+02   0.193843E-02  -0.132778E+03
   769   0.238869E+04   0.228830E+02   0.193005E-02  -0.132044E+03
   770   0.239620E+04   0.225954E+02   0.192162E-02  -0.131271E+03
   771   0.240364E+04   0.223086E+02   0.191315E-02  -0.130460E+03
   772   0.241093E+04   0.220232E+02   0.190463E-02  -0.129604E+03
   773   0.241814E+04   0.217394E+02   0.189608E-02  -0.128725E+03
   774   0.242520E+04   0.214570E+02   0.188751E-02  -0.127816E+03
   775   0.243226E+04   0.211762E+02   0.187891E-02  -0.126869E+03
   776   0.243902E+04   0.208975E+02   0.187029E-02  -0.125891E+03
   777   0.244571E+04   0.206204E+02   0.186166E-02  -0.124875E+03
   778   0.245247E+04   0.203456E+02   0.185303E-02  -0.123822E+03
   779   0.245885E+04   0.200729E+02   0.184440E-02  -0.122745E+03
   780   0.246516E+04   0.198011E+02   0.183578E-02  -0.121631E+03
   781   0.247139E+04   0.195337E+02   0.182717E-02  -0.120493E+03
   782   0.247740E+04   0.192679E+02   0.181857E-02  -0.119333E+03
   783   0.248333E+04   0.190050E+02   0.181001E-02  -0.118127E+03
   784   0.248911E+04   0.187452E+02   0.180147E-02  -0.116891E+03
   785   0.249467E+04   0.184876E+02   0.179297E-02  -0.115632E+03
   786   0.250014E+04   0.182330E+02   0.178452E-02  -0.114320E+03
   787   0.250539E+04   0.179822E+02   0.177611E-02  -0.112992E+03
   788   0.251049E+04   0.177337E+02   0.176776E-02  -0.111642E+03
   789   0.251544E+04   0.174874E+02   0.175947E-02  -0.110268E+03
   790   0.252031E+04   0.172472E+02   0.175124E-02  -0.108857E+03
   791   0.252495E+04   0.170092E+02   0.174309E-02  -0.107415E+03
   792   0.252945E+04   0.167758E+02   0.173502E-02  -0.105958E+03
   793   0.253371E+04   0.165468E+02   0.172703E-02  -0.104463E+03
   794   0.253775E+04   0.163216E+02   0.171913E-02  -0.102952E+03
   795   0.254164E+04   0.160995E+02   0.171132E-02  -0.101411E+03
   796   0.254552E+04   0.158827E+02   0.170362E-02  -0.998541E+02
   797   0.254903E+04   0.156688E+02   0.169603E-02  -0.982670E+02
   798   0.255238E+04   0.154603E+02   0.168855E-02  -0.966644E+02
   799   0.255558E+04   0.152563E+02   0.168119E-02  -0.950388E+02
   800   0.255863E+04   0.150561E+02   0.167396E-02  -0.933903E+02
   801   0.256145E+04   0.148611E+02   0.166686E-02  -0.917262E+02
   802   0.256397E+04   0.146707E+02   0.165989E-02  -0.900243E+02
   803   0.256649E+04   0.144841E+02   0.165304E-02  -0.883218E+02
   804   0.256870E+04   0.143036E+02   0.164633E-02  -0.865889E+02
   805   0.257084E+04   0.141276E+02   0.163974E-02  -0.848405E+02
   806   0.257267E+04   0.139561E+02   0.163327E-02  -0.830767E+02
   807   0.257428E+04   0.137906E+02   0.162693E-02  -0.812975E+02
   808   0.257565E+04   0.136305E+02   0.162071E-02  -0.794954E+02
   809   0.257695E+04   0.134756E+02   0.161460E-02  -0.776854E+02
   810   0.257795E+04   0.133260E+02   0.160862E-02  -0.758525E+02
   811   0.257872E+04   0.131818E+02   0.160275E-02  -0.740051E+02
   812   0.257934E+04   0.130443E+02   0.159700E-02  -0.721474E+02
   813   0.257973E+04   0.129106E+02   0.159135E-02  -0.702789E+02
   814   0.258004E+04   0.127837E+02   0.158582E-02  -0.683973E+02
   815   0.258004E+04   0.126620E+02   0.158040E-02  -0.665049E+02
   816   0.257975E+04   0.125465E+02   0.157509E-02  -0.646016E+02
   817   0.257930E+04   0.124362E+02   0.156989E-02  -0.626883E+02
   818   0.257878E+04   0.123327E+02   0.156479E-02  -0.607657E+02
   819   0.257795E+04   0.122345E+02   0.155979E-02  -0.588345E+02
   820   0.257697E+04   0.121424E+02   0.155490E-02  -0.568948E+02
   821   0.257569E+04   0.120556E+02   0.155010E-02  -0.549496E+02
   822   0.257425E+04   0.119763E+02   0.154541E-02  -0.529974E+02
   823   0.257259E+04   0.119023E+02   0.154081E-02  -0.510389E+02
   824   0.257062E+04   0.118351E+02   0.153631E-02  -0.490749E+02
   825   0.256858E+04   0.117732E+02   0.153190E-02  -0.471077E+02
   826   0.256623E+04   0.117189E+02   0.152759E-02  -0.451365E+02
   827   0.256366E+04   0.116698E+02   0.152336E-02  -0.431636E+02
   828   0.256100E+04   0.116276E+02   0.151923E-02  -0.411882E+02
   829   0.255805E+04   0.115921E+02   0.151518E-02  -0.392119E+02
   830   0.255494E+04   0.115628E+02   0.151122E-02  -0.372369E+02
   831   0.255160E+04   0.115394E+02   0.150735E-02  -0.352617E+02
   832   0.254803E+04   0.115222E+02   0.150355E-02  -0.332879E+02
   833   0.254432E+04   0.115117E+02   0.149984E-02  -0.313161E+02
   834   0.254030E+04   0.115073E+02   0.149621E-02  -0.293465E+02
   835   0.253620E+04   0.115105E+02   0.149266E-02  -0.273805E+02
   836   0.253172E+04   0.115189E+02   0.148918E-02  -0.254181E+02
   837   0.252716E+04   0.115342E+02   0.148578E-02  -0.234608E+02
   838   0.252238E+04   0.115563E+02   0.148246E-02  -0.215087E+02
   839   0.251730E+04   0.115844E+02   0.147920E-02  -0.195617E+02
   840   0.251213E+04   0.116201E+02   0.147602E-02  -0.176222E+02
   841   0.250674E+04   0.116612E+02   0.147290E-02  -0.156916E+02
   842   0.250112E+04   0.117083E+02   0.146985E-02  -0.137669E+02
   843   0.249534E+04   0.117622E+02   0.146687E-02  -0.118542E+02
   844   0.248927E+04   0.118229E+02   0.146395E-02  -0.994964E+01
   845   0.248311E+04   0.118890E+02   0.146110E-02  -0.805633E+01
   846   0.247680E+04   0.119634E+02   0.145831E-02  -0.617478E+01
   847   0.247034E+04   0.120423E+02   0.145557E-02  -0.430468E+01
   848   0.246365E+04   0.121281E+02   0.145290E-02  -0.244801E+01
   849   0.245665E+04   0.122200E+02   0.145028E-02  -0.604151E+00
   850   0.244965E+04   0.123187E+02   0.144771E-02   0.122577E+01
   851   0.244235E+04   0.124234E+02   0.144520E-02   0.304112E+01
   852   0.243490E+04   0.125350E+02   0.144274E-02   0.484152E+01
   853   0.242729E+04   0.126519E+02   0.144032E-02   0.662619E+01
   854   0.241945E+04   0.127757E+02   0.143795E-02   0.839371E+01
   855   0.241139E+04   0.129055E+02   0.143563E-02   0.101450E+02
   856   0.240332E+04   0.130399E+02   0.143334E-02   0.118783E+02
   857   0.239495E+04   0.131811E+02   0.143110E-02   0.135928E+02
   858   0.238642E+04   0.133298E+02   0.142888E-02   0.152884E+02
   859   0.237775E+04   0.134817E+02   0.142670E-02   0.169659E+02
   860   0.236899E+04   0.136404E+02   0.142455E-02   0.186224E+02
   861   0.236000E+04   0.138051E+02   0.142243E-02   0.202577E+02
   862   0.235087E+04   0.139752E+02   0.142033E-02   0.218727E+02
   863   0.234158E+04   0.141513E+02   0.141826E-02   0.234650E+02
   864   0.233213E+04   0.143320E+02   0.141620E-02   0.250355E+02
   865   0.232239E+04   0.145187E+02   0.141416E-02   0.265819E+02
   866   0.231286E+04   0.147108E+02   0.141213E-02   0.281049E+02
   867   0.230296E+04   0.149089E+02   0.141012E-02   0.296037E+02
   868   0.229298E+04   0.151116E+02   0.140811E-02   0.310784E+02
   869   0.228285E+04   0.153196E+02   0.140611E-02   0.325282E+02
   870   0.227256E+04   0.155321E+02   0.140411E-02   0.339523E+02
   871   0.226220E+04   0.157500E+02   0.140212E-02   0.353500E+02
   872   0.225168E+04   0.159731E+02   0.140012E-02   0.367220E+02
   873   0.224101E+04   0.162009E+02   0.139812E-02   0.380668E+02
   874   0.223026E+04   0.164339E+02   0.139611E-02   0.393836E+02
   875   0.221936E+04   0.166700E+02   0.139410E-02   0.406740E+02
   876   0.220831E+04   0.169121E+02   0.139207E-02   0.419364E+02
   877   0.219733E+04   0.171580E+02   0.139002E-02   0.431693E+02
   878   0.218605E+04   0.174078E+02   0.138796E-02   0.443735E+02
   879   0.217476E+04   0.176628E+02   0.138588E-02   0.455490E+02
   880   0.216340E+04   0.179217E+02   0.138378E-02   0.466949E+02
   881   0.215189E+04   0.181836E+02   0.138165E-02   0.478098E+02
   882   0.214029E+04   0.184500E+02   0.137950E-02   0.488945E+02
   883   0.212870E+04   0.187210E+02   0.137731E-02   0.499473E+02
   884   0.211688E+04   0.189943E+02   0.137509E-02   0.509707E+02
   885   0.210498E+04   0.192721E+02   0.137284E-02   0.519614E+02
   886   0.209307E+04   0.195538E+02   0.137055E-02   0.529204E+02
   887   0.208102E+04   0.198377E+02   0.136821E-02   0.538475E+02
   888   0.206904E+04   0.201262E+02   0.136584E-02   0.547421E+02
   889   0.205675E+04   0.204162E+02   0.136342E-02   0.556040E+02
   890   0.204454E+04   0.207108E+02   0.136095E-02   0.564319E+02
   891   0.203233E+04   0.210077E+02   0.135843E-02   0.572279E+02
   892   0.202004E+04   0.213068E+02   0.135585E-02   0.579913E+02
   893   0.200760E+04   0.216098E+02   0.135322E-02   0.587205E+02
   894   0.199522E+04   0.219143E+02   0.135053E-02   0.594156E+02
   895   0.198270E+04   0.222211E+02   0.134778E-02   0.600787E+02
   896   0.197018E+04   0.225309E+02   0.134496E-02   0.607070E+02
   897   0.195758E+04   0.228430E+02   0.134208E-02   0.613018E+02
   898   0.194505E+04   0.231567E+02   0.133913E-02   0.618624E+02
   899   0.193244E+04   0.234727E+02   0.133610E-02   0.623881E+02
   900   0.191976E+04   0.237902E+02   0.133300E-02   0.628803E+02
   901   0.190715E+04   0.241092E+02   0.132983E-02   0.633375E+02
   902   0.189446E+04   0.244298E+02   0.132658E-02   0.637605E+02
   903   0.188163E+04   0.247519E+02   0.132326E-02   0.641485E+02
   904   0.186901E+04   0.250748E+02   0.131987E-02   0.645016E+02
   905   0.185624E+04   0.254000E+02   0.131640E-02   0.648197E+02
   906   0.184347E+04   0.257252E+02   0.131288E-02   0.651028E+02
   907   0.183078E+04   0.260512E+02   0.130929E-02   0.653510E+02
   908   0.181816E+04   0.263780E+02   0.130564E-02   0.655649E+02
   909   0.180546E+04   0.267055E+02   0.130193E-02   0.657432E+02
   910   0.179268E+04   0.270346E+02   0.129817E-02   0.658880E+02
   911   0.177998E+04   0.273622E+02   0.129435E-02   0.659971E+02
   912   0.176728E+04   0.276913E+02   0.129048E-02   0.660720E+02
   913   0.175435E+04   0.280197E+02   0.128656E-02   0.661120E+02
   914   0.174180E+04   0.283481E+02   0.128259E-02   0.661185E+02
   915   0.172909E+04   0.286766E+02   0.127858E-02   0.660908E+02
   916   0.171654E+04   0.290043E+02   0.127452E-02   0.660282E+02
   917   0.170390E+04   0.293327E+02   0.127043E-02   0.659329E+02
   918   0.169142E+04   0.296597E+02   0.126630E-02   0.658026E+02
   919   0.167894E+04   0.299859E+02   0.126213E-02   0.656389E+02
   920   0.166645E+04   0.303114E+02   0.125793E-02   0.654411E+02
   921   0.165412E+04   0.306362E+02   0.125369E-02   0.652097E+02
   922   0.164170E+04   0.309594E+02   0.124943E-02   0.649457E+02
   923   0.162937E+04   0.312812E+02   0.124515E-02   0.646490E+02
   924   0.161711E+04   0.316022E+02   0.124084E-02   0.643189E+02
   925   0.160499E+04   0.319209E+02   0.123651E-02   0.639561E+02
   926   0.159281E+04   0.322389E+02   0.123215E-02   0.635621E+02
   927   0.158077E+04   0.325547E+02   0.122779E-02   0.631354E+02
   928   0.156880E+04   0.328689E+02   0.122340E-02   0.626768E+02
   929   0.155684E+04   0.331809E+02   0.121901E-02   0.621878E+02
   930   0.154503E+04   0.334899E+02   0.121460E-02   0.616668E+02
   931   0.153321E+04   0.337981E+02   0.121019E-02   0.611154E+02
   932   0.152155E+04   0.341026E+02   0.120577E-02   0.605335E+02
   933   0.150996E+04   0.344048E+02   0.120135E-02   0.599220E+02
   934   0.149845E+04   0.347055E+02   0.119693E-02   0.592815E+02
   935   0.148701E+04   0.350024E+02   0.119251E-02   0.586098E+02
   936   0.147573E+04   0.352963E+02   0.118809E-02   0.579099E+02
   937   0.146444E+04   0.355879E+02   0.118368E-02   0.571811E+02
   938   0.145330E+04   0.358765E+02   0.117928E-02   0.564241E+02
   939   0.144232E+04   0.361606E+02   0.117489E-02   0.556390E+02
   940   0.143133E+04   0.364424E+02   0.117051E-02   0.548263E+02
   941   0.142050E+04   0.367204E+02   0.116615E-02   0.539863E+02
   942   0.140974E+04   0.369947E+02   0.116180E-02   0.531195E+02
   943   0.139921E+04   0.372651E+02   0.115748E-02   0.522268E+02
   944   0.138875E+04   0.375318E+02   0.115318E-02   0.513074E+02
   945   0.137837E+04   0.377940E+02   0.114890E-02   0.503628E+02
   946   0.136814E+04   0.380531E+02   0.114465E-02   0.493929E+02
   947   0.135799E+04   0.383076E+02   0.114043E-02   0.483994E+02
   948   0.134784E+04   0.385592E+02   0.113624E-02   0.473814E+02
   949   0.133799E+04   0.388047E+02   0.113208E-02   0.463405E+02
   950   0.132822E+04   0.390463E+02   0.112797E-02   0.452759E+02
   951   0.131859E+04   0.392842E+02   0.112388E-02   0.441890E+02
   952   0.130912E+04   0.395176E+02   0.111984E-02   0.430807E+02
   953   0.129973E+04   0.397449E+02   0.111584E-02   0.419502E+02
   954   0.129049E+04   0.399684E+02   0.111187E-02   0.407990E+02
   955   0.128132E+04   0.401866E+02   0.110795E-02   0.396271E+02
   956   0.127231E+04   0.404002E+02   0.110406E-02   0.384346E+02
   957   0.126352E+04   0.406079E+02   0.110021E-02   0.372236E+02
   958   0.125473E+04   0.408102E+02   0.109641E-02   0.359928E+02
   959   0.124625E+04   0.410087E+02   0.109264E-02   0.347435E+02
   960   0.123784E+04   0.412011E+02   0.108891E-02   0.334781E+02
   961   0.122951E+04   0.413883E+02   0.108521E-02   0.321944E+02
   962   0.122141E+04   0.415702E+02   0.108156E-02   0.308945E+02
   963   0.121346E+04   0.417467E+02   0.107795E-02   0.295785E+02
   964   0.120565E+04   0.419173E+02   0.107438E-02   0.282479E+02
   965   0.119793E+04   0.420825E+02   0.107084E-02   0.269020E+02
   966   0.119043E+04   0.422424E+02   0.106735E-02   0.255422E+02
   967   0.118301E+04   0.423970E+02   0.106389E-02   0.241686E+02
   968   0.117575E+04   0.425441E+02   0.106048E-02   0.227819E+02
   969   0.116870E+04   0.426859E+02   0.105710E-02   0.213837E+02
   970   0.116181E+04   0.428223E+02   0.105376E-02   0.199724E+02
   971   0.115500E+04   0.429527E+02   0.105047E-02   0.185503E+02
   972   0.114834E+04   0.430764E+02   0.104721E-02   0.171181E+02
   973   0.114183E+04   0.431939E+02   0.104399E-02   0.156752E+02
   974   0.113555E+04   0.433062E+02   0.104081E-02   0.142223E+02
   975   0.112942E+04   0.434124E+02   0.103768E-02   0.127616E+02
   976   0.112344E+04   0.435110E+02   0.103458E-02   0.112924E+02
   977   0.111762E+04   0.436044E+02   0.103152E-02   0.981617E+01
   978   0.111187E+04   0.436917E+02   0.102850E-02   0.833282E+01
   979   0.110642E+04   0.437729E+02   0.102552E-02   0.684367E+01
   980   0.110105E+04   0.438473E+02   0.102259E-02   0.534860E+01
   981   0.109583E+04   0.439142E+02   0.101969E-02   0.384837E+01
   982   0.109077E+04   0.439765E+02   0.101683E-02   0.234402E+01
   983   0.108593E+04   0.440320E+02   0.101401E-02   0.835664E+00
   984   0.108117E+04   0.440792E+02   0.101124E-02  -0.675935E+00
   985   0.107663E+04   0.441219E+02   0.100850E-02  -0.219032E+01
   986   0.107218E+04   0.441577E+02   0.100581E-02  -0.370646E+01
   987   0.106787E+04   0.441867E+02   0.100315E-02  -0.522442E+01
   988   0.106380E+04   0.442104E+02   0.100054E-02  -0.674299E+01
   989   0.105987E+04   0.442265E+02   0.997963E-03  -0.826083E+01
   990   0.105610E+04   0.442396E+02   0.995430E-03  -0.977933E+01
   991   0.105248E+04   0.442428E+02   0.992938E-03  -0.112965E+02
   992   0.104901E+04   0.442400E+02   0.990486E-03  -0.128123E+02
   993   0.104562E+04   0.442304E+02   0.988075E-03  -0.143259E+02
   994   0.104246E+04   0.442154E+02   0.985705E-03  -0.158359E+02
   995   0.103953E+04   0.441936E+02   0.983376E-03  -0.173430E+02
   996   0.103667E+04   0.441636E+02   0.981088E-03  -0.188458E+02
   997   0.103397E+04   0.441296E+02   0.978841E-03  -0.203448E+02
   998   0.103141E+04   0.440882E+02   0.976635E-03  -0.218373E+02
   999   0.102902E+04   0.440406E+02   0.974470E-03  -0.233245E+02
  1000   0.102677E+04   0.439870E+02   0.972346E-03  -0.248058E+02
  1001   0.102468E+04   0.439265E+02   0.970264E-03  -0.262789E+02
  1002   0.102266E+04   0.438592E+02   0.968221E-03  -0.277446E+02
  1003   0.102087E+04   0.437866E+02   0.966216E-03  -0.292028E+02
  1004   0.101924E+04   0.437072E+02   0.964249E-03  -0.306520E+02
  1005   0.101783E+04   0.436217E+02   0.962317E-03  -0.320908E+02
  1006   0.101650E+04   0.435293E+02   0.960419E-03  -0.335206E+02
  1007   0.101525E+04   0.434309E+02   0.958553E-03  -0.349400E+02
  1008   0.101393E+04   0.433265E+02   0.956719E-03  -0.363481E+02
  1009   0.101298E+04   0.432160E+02   0.954915E-03  -0.377449E+02
  1010   0.101218E+04   0.431001E+02   0.953138E-03  -0.391298E+02
  1011   0.101147E+04   0.429789E+02   0.951389E-03  -0.405019E+02
  1012   0.101090E+04   0.428509E+02   0.949665E-03  -0.418627E+02
  1013   0.101049E+04   0.427184E+02   0.947965E-03  -0.432085E+02
  1014   0.101023E+04   0.425790E+02   0.946287E-03  -0.445415E+02
  1015   0.100998E+04   0.424350E+02   0.944631E-03  -0.458594E+02
  1016   0.100995E+04   0.422843E+02   0.942994E-03  -0.471631E+02
  1017   0.101007E+04   0.421290E+02   0.941376E-03  -0.484517E+02
  1018   0.101027E+04   0.419669E+02   0.939774E-03  -0.497245E+02
  1019   0.101055E+04   0.418009E+02   0.938187E-03  -0.509814E+02
  1020   0.101105E+04   0.416274E+02   0.936615E-03  -0.522218E+02
  1021   0.101164E+04   0.414493E+02   0.935055E-03  -0.534456E+02
  1022   0.101230E+04   0.412667E+02   0.933506E-03  -0.546521E+02
  1023   0.101311E+04   0.410780E+02   0.931966E-03  -0.558382E+02
  1024   0.101400E+04   0.408841E+02   0.930435E-03  -0.570076E+02
  1025   0.101497E+04   0.406862E+02   0.928910E-03  -0.581553E+02
  1026   0.101631E+04   0.404824E+02   0.927390E-03  -0.592855E+02
  1027   0.101750E+04   0.402755E+02   0.925875E-03  -0.603961E+02
  1028   0.101878E+04   0.400632E+02   0.924362E-03  -0.614856E+02
  1029   0.102020E+04   0.398457E+02   0.922849E-03  -0.625561E+02
  1030   0.102171E+04   0.396244E+02   0.921336E-03  -0.636055E+02
  1031   0.102314E+04   0.393985E+02   0.919821E-03  -0.646322E+02
  1032   0.102487E+04   0.391665E+02   0.918303E-03  -0.656415E+02
  1033   0.102661E+04   0.389315E+02   0.916780E-03  -0.666280E+02
  1034   0.102857E+04   0.386934E+02   0.915251E-03  -0.675919E+02
  1035   0.103053E+04   0.384500E+02   0.913714E-03  -0.685346E+02
  1036   0.103257E+04   0.382021E+02   0.912168E-03  -0.694552E+02
  1037   0.103469E+04   0.379511E+02   0.910611E-03  -0.703532E+02
  1038   0.103696E+04   0.376971E+02   0.909042E-03  -0.712284E+02
  1039   0.103930E+04   0.374385E+02   0.907460E-03  -0.720771E+02
  1040   0.104158E+04   0.371761E+02   0.905863E-03  -0.729046E+02
  1041   0.104408E+04   0.369114E+02   0.904249E-03  -0.737055E+02
  1042   0.104658E+04   0.366422E+02   0.902618E-03  -0.744844E+02
  1043   0.104916E+04   0.363698E+02   0.900968E-03  -0.752368E+02
  1044   0.105189E+04   0.360937E+02   0.899296E-03  -0.759664E+02
  1045   0.105455E+04   0.358168E+02   0.897603E-03  -0.766731E+02
  1046   0.105736E+04   0.355354E+02   0.895886E-03  -0.773496E+02
  1047   0.106025E+04   0.352508E+02   0.894145E-03  -0.780106E+02
  1048   0.106307E+04   0.349640E+02   0.892376E-03  -0.786414E+02
  1049   0.106603E+04   0.346749E+02   0.890580E-03  -0.792418E+02
  1050   0.106900E+04   0.343827E+02   0.888755E-03  -0.798193E+02
  1051   0.107204E+04   0.340882E+02   0.886899E-03  -0.803740E+02
  1052   0.107517E+04   0.337915E+02   0.885013E-03  -0.808983E+02
  1053   0.107822E+04   0.334924E+02   0.883098E-03  -0.813997E+02
  1054   0.108134E+04   0.331918E+02   0.881155E-03  -0.818782E+02
  1055   0.108447E+04   0.328896E+02   0.879184E-03  -0.823264E+02
  1056   0.108767E+04   0.325851E+02   0.877186E-03  -0.827517E+02
  1057   0.109095E+04   0.322791E+02   0.875162E-03  -0.831467E+02
  1058   0.109438E+04   0.319723E+02   0.873112E-03  -0.835187E+02
  1059   0.109774E+04   0.316633E+02   0.871038E-03  -0.838605E+02
  1060   0.110110E+04   0.313526E+02   0.868940E-03  -0.841793E+02
  1061   0.110446E+04   0.310420E+02   0.866818E-03  -0.844678E+02
  1062   0.110790E+04   0.307298E+02   0.864675E-03  -0.847334E+02
  1063   0.111119E+04   0.304168E+02   0.862510E-03  -0.849687E+02
  1064   0.111463E+04   0.301031E+02   0.860324E-03  -0.851885E+02
  1065   0.111807E+04   0.297878E+02   0.858118E-03  -0.853780E+02
  1066   0.112144E+04   0.294725E+02   0.855892E-03  -0.855372E+02
  1067   0.112496E+04   0.291571E+02   0.853649E-03  -0.856661E+02
  1068   0.112840E+04   0.288410E+02   0.851387E-03  -0.857720E+02
  1069   0.113185E+04   0.285256E+02   0.849108E-03  -0.858625E+02
  1070   0.113537E+04   0.282087E+02   0.846814E-03  -0.859227E+02
  1071   0.113874E+04   0.278933E+02   0.844503E-03  -0.859526E+02
  1072   0.114219E+04   0.275771E+02   0.842178E-03  -0.859521E+02
  1073   0.114571E+04   0.272616E+02   0.839839E-03  -0.859287E+02
  1074   0.114908E+04   0.269469E+02   0.837487E-03  -0.858825E+02
  1075   0.115253E+04   0.266314E+02   0.835123E-03  -0.858134E+02
  1076   0.115591E+04   0.263174E+02   0.832746E-03  -0.857139E+02
  1077   0.115936E+04   0.260042E+02   0.830359E-03  -0.855990E+02
  1078   0.116266E+04   0.256924E+02   0.827962E-03  -0.854389E+02
  1079   0.116597E+04   0.253806E+02   0.825555E-03  -0.852708E+02
  1080   0.116934E+04   0.250696E+02   0.823140E-03  -0.850798E+02
  1081   0.117257E+04   0.247616E+02   0.820717E-03  -0.848585E+02
  1082   0.117580E+04   0.244543E+02   0.818287E-03  -0.846143E+02
  1083   0.117903E+04   0.241477E+02   0.815851E-03  -0.843473E+02
  1084   0.118226E+04   0.238434E+02   0.813409E-03  -0.840573E+02
  1085   0.118541E+04   0.235407E+02   0.810962E-03  -0.837370E+02
  1086   0.118856E+04   0.232401E+02   0.808511E-03  -0.834087E+02
  1087   0.119164E+04   0.229419E+02   0.806057E-03  -0.830353E+02
  1088   0.119465E+04   0.226436E+02   0.803601E-03  -0.826538E+02
  1089   0.119765E+04   0.223491E+02   0.801142E-03  -0.822420E+02
  1090   0.120058E+04   0.220569E+02   0.798683E-03  -0.818221E+02
  1091   0.120351E+04   0.217661E+02   0.796224E-03  -0.813646E+02
  1092   0.120644E+04   0.214777E+02   0.793765E-03  -0.808916E+02
  1093   0.120922E+04   0.211930E+02   0.791308E-03  -0.803957E+02
  1094   0.121185E+04   0.209098E+02   0.788852E-03  -0.798843E+02
  1095   0.121462E+04   0.206312E+02   0.786400E-03  -0.793575E+02
  1096   0.121725E+04   0.203533E+02   0.783951E-03  -0.788004E+02
  1097   0.121980E+04   0.200792E+02   0.781506E-03  -0.782205E+02
  1098   0.122235E+04   0.198089E+02   0.779067E-03  -0.776250E+02
  1099   0.122483E+04   0.195416E+02   0.776633E-03  -0.770142E+02
  1100   0.122723E+04   0.192780E+02   0.774206E-03  -0.763804E+02
  1101   0.122955E+04   0.190168E+02   0.771787E-03  -0.757290E+02
  1102   0.123195E+04   0.187593E+02   0.769375E-03  -0.750577E+02
  1103   0.123412E+04   0.185057E+02   0.766971E-03  -0.743695E+02
  1104   0.123629E+04   0.182565E+02   0.764576E-03  -0.736629E+02
  1105   0.123831E+04   0.180104E+02   0.762190E-03  -0.729401E+02
  1106   0.124033E+04   0.177673E+02   0.759813E-03  -0.721998E+02
  1107   0.124228E+04   0.175288E+02   0.757445E-03  -0.714433E+02
  1108   0.124415E+04   0.172933E+02   0.755088E-03  -0.706714E+02
  1109   0.124586E+04   0.170601E+02   0.752740E-03  -0.698835E+02
  1110   0.124758E+04   0.168337E+02   0.750403E-03  -0.690809E+02
  1111   0.124915E+04   0.166110E+02   0.748077E-03  -0.682630E+02
  1112   0.125079E+04   0.163922E+02   0.745762E-03  -0.674320E+02
  1113   0.125220E+04   0.161786E+02   0.743459E-03  -0.665857E+02
  1114   0.125354E+04   0.159681E+02   0.741168E-03  -0.657271E+02
  1115   0.125487E+04   0.157629E+02   0.738889E-03  -0.648562E+02
  1116   0.125613E+04   0.155622E+02   0.736622E-03  -0.639722E+02
  1117   0.125724E+04   0.153660E+02   0.734369E-03  -0.630766E+02
  1118   0.125828E+04   0.151751E+02   0.732129E-03  -0.621680E+02
  1119   0.125931E+04   0.149881E+02   0.729902E-03  -0.612494E+02
  1120   0.126019E+04   0.148063E+02   0.727690E-03  -0.603200E+02
  1121   0.126100E+04   0.146291E+02   0.725492E-03  -0.593791E+02
  1122   0.126173E+04   0.144564E+02   0.723309E-03  -0.584296E+02
  1123   0.126231E+04   0.142897E+02   0.721141E-03  -0.574709E+02
  1124   0.126288E+04   0.141269E+02   0.718988E-03  -0.565030E+02
  1125   0.126331E+04   0.139694E+02   0.716851E-03  -0.555258E+02
  1126   0.126366E+04   0.138171E+02   0.714730E-03  -0.545416E+02
  1127   0.126393E+04   0.136694E+02   0.712625E-03  -0.535497E+02
  1128   0.126413E+04   0.135278E+02   0.710538E-03  -0.525516E+02
  1129   0.126425E+04   0.133914E+02   0.708467E-03  -0.515457E+02
  1130   0.126415E+04   0.132596E+02   0.706414E-03  -0.505344E+02
  1131   0.126411E+04   0.131332E+02   0.704379E-03  -0.495184E+02
  1132   0.126393E+04   0.130120E+02   0.702362E-03  -0.484962E+02
  1133   0.126360E+04   0.128968E+02   0.700363E-03  -0.474700E+02
  1134   0.126326E+04   0.127863E+02   0.698384E-03  -0.464392E+02
  1135   0.126277E+04   0.126810E+02   0.696423E-03  -0.454044E+02
  1136   0.126221E+04   0.125818E+02   0.694482E-03  -0.443679E+02
  1137   0.126157E+04   0.124872E+02   0.692562E-03  -0.433268E+02
  1138   0.126085E+04   0.123993E+02   0.690661E-03  -0.422848E+02
  1139   0.126006E+04   0.123153E+02   0.688781E-03  -0.412397E+02
  1140   0.125912E+04   0.122381E+02   0.686922E-03  -0.401943E+02
  1141   0.125809E+04   0.121647E+02   0.685084E-03  -0.391474E+02
  1142   0.125700E+04   0.120981E+02   0.683268E-03  -0.381003E+02
  1143   0.125582E+04   0.120361E+02   0.681474E-03  -0.370539E+02
